source,E_MeV,eta_rad,sin2theta12_reference,dm21_reference_eV2,Pee_day,Pee_night,delta_Pee_earth
B8,7.068716577540107,1.26429,0.308,7.42e-05,0.35318373493331395,0.3563985291011062,0.0032147941677922454
B8,7.168983957219251,1.26429,0.308,7.42e-05,0.3518368415746441,0.35237922719451553,0.0005423856198714105
B8,7.269251336898395,1.26429,0.308,7.42e-05,0.3505272439530804,0.3591075227497545,0.008580278796674112
B8,7.36951871657754,1.26429,0.308,7.42e-05,0.34925391648486986,0.36361326848579717,0.014359352000927306
B8,7.469786096256684,1.26429,0.308,7.42e-05,0.34801584886064113,0.35710268281887925,0.009086833958238116
B8,7.570053475935828,1.26429,0.308,7.42e-05,0.34681204738136506,0.3478250257199487,0.0010129783385836588
B8,7.670320855614973,1.26429,0.308,7.42e-05,0.3456415360937635,0.34755588183635405,0.0019143457425905286
B8,7.770588235294118,1.26429,0.308,7.42e-05,0.3445033577422266,0.35521367998121717,0.010710322238990544
B8,7.870855614973261,1.26429,0.308,7.42e-05,0.34339657455340794,0.35944936535949684,0.0160527908060889
B8,7.971122994652406,1.26429,0.308,7.42e-05,0.34232026886875794,0.35389749296009,0.01157722409133205
B8,8.071390374331552,1.26429,0.308,7.42e-05,0.3412735436393518,0.344225549379698,0.0029520057403462086
B8,8.171657754010695,1.26429,0.308,7.42e-05,0.3402555227964245,0.340482649276951,0.00022712648052647388
B8,8.271925133689841,1.26429,0.308,7.42e-05,0.33926535151014575,0.3456775504487549,0.0064121989386091705
B8,8.372192513368985,1.26429,0.308,7.42e-05,0.33830219634827063,0.35344045992019185,0.015138263571921218
B8,8.472459893048129,1.26429,0.308,7.42e-05,0.33736524534544793,0.35518115130715294,0.017815905961705014
B8,8.572727272727274,1.26429,0.308,7.42e-05,0.33645370799313756,0.3486675254922325,0.012213817499094948
B8,8.672994652406418,1.26429,0.308,7.42e-05,0.33556681515931447,0.3393125787932723,0.0037457636339578437
B8,8.773262032085562,1.26429,0.308,7.42e-05,0.33470381894636847,0.33469068336995783,-1.3135576410638894e-05
B8,8.873529411764707,1.26429,0.308,7.42e-05,0.3338639924949225,0.33796869096768783,0.004104698472765345
B8,8.973796791443851,1.26429,0.308,7.42e-05,0.3330466297405971,0.3458162315197942,0.01276960177919706
B8,9.074064171122997,1.26429,0.308,7.42e-05,0.3322510451301508,0.3516260903152467,0.019375045185095918
B8,9.17433155080214,1.26429,0.308,7.42e-05,0.331476573302819,0.3506745066988061,0.019197933395987132
B8,9.274598930481284,1.26429,0.308,7.42e-05,0.33072256874213507,0.3434246559623571,0.012702087220222036
B8,9.374866310160428,1.26429,0.308,7.42e-05,0.329988405403017,0.33447473610192147,0.004486330698904473
B8,9.475133689839572,1.26429,0.308,7.42e-05,0.32927347631841714,0.3293635437984557,9.006748003859144e-05
B8,9.575401069518716,1.26429,0.308,7.42e-05,0.32857719318942297,0.3308280177705285,0.002250824581105537
B8,9.67566844919786,1.26429,0.308,7.42e-05,0.3278989859622673,0.3374940291846147,0.009595043222347388
B8,9.775935828877008,1.26429,0.308,7.42e-05,0.3272383023953664,0.34510594793920185,0.017867645543835464
B8,9.87620320855615,1.26429,0.308,7.42e-05,0.3265946076191509,0.34915315545713677,0.022558547837985887
B8,9.976470588235294,1.26429,0.308,7.42e-05,0.3259673836911497,0.34731060640141354,0.021343222710263843
B8,10.07673796791444,1.26429,0.308,7.42e-05,0.32535612914850554,0.3404363058694073,0.015080176720901783
B8,10.177005347593584,1.26429,0.308,7.42e-05,0.32476035855985164,0.33185178265709003,0.007091424097238397
B8,10.277272727272727,1.26429,0.308,7.42e-05,0.3241796020782299,0.3254420564692606,0.0012624543910307318
B8,10.377540106951871,1.26429,0.308,7.42e-05,0.3236134049965288,0.3238683138139753,0.0002549088174464975
B8,10.477807486631017,1.26429,0.308,7.42e-05,0.32306132730673176,0.32758521751102787,0.0045238902042961104
B8,10.57807486631016,1.26429,0.308,7.42e-05,0.3225229432640843,0.3346318842437737,0.012108940979689398
B8,10.678342245989306,1.26429,0.308,7.42e-05,0.3219978409571254,0.3419524421057076,0.019954601148582163
B8,10.77860962566845,1.26429,0.308,7.42e-05,0.3214856218844134,0.3465017318217889,0.02501610993737552
B8,10.878877005347594,1.26429,0.308,7.42e-05,0.32098590053861437,0.34646271156591624,0.02547681102730187
B8,10.97914438502674,1.26429,0.308,7.42e-05,0.32049830399853696,0.3418673770261752,0.02136907302763824
B8,11.079411764705885,1.26429,0.308,7.42e-05,0.32002247152958335,0.33435141734370505,0.014328945814121696
B8,11.179679144385029,1.26429,0.308,7.42e-05,0.31955805419298433,0.3264431332574375,0.006885079064453181
B8,11.279946524064172,1.26429,0.308,7.42e-05,0.31910471446413063,0.3206528463405048,0.001548131876374148
B8,11.380213903743316,1.26429,0.308,7.42e-05,0.31866212586021825,0.31867227522547464,1.0149365256395537e-05
B8,11.48048128342246,1.26429,0.308,7.42e-05,0.31822997257736996,0.32092614276538917,0.002696170188019209
B8,11.580748663101604,1.26429,0.308,7.42e-05,0.3178079491373424,0.32656129321891003,0.008753344081567638
B8,11.68101604278075,1.26429,0.308,7.42e-05,0.31739576004387127,0.3338000642179941,0.016404304174122808
B8,11.781283422459891,1.26429,0.308,7.42e-05,0.31699311944867314,0.3405030871237303,0.023509967675057142
B8,11.88155080213904,1.26429,0.308,7.42e-05,0.3165997508270614,0.34481345170178884,0.028213700874727465
B8,11.981818181818182,1.26429,0.308,7.42e-05,0.3162153866631461,0.34566707987398354,0.02945169321083746
B8,12.082085561497326,1.26429,0.308,7.42e-05,0.31583976814450176,0.34285181547177956,0.0270120473272778
B8,12.182352941176472,1.26429,0.308,7.42e-05,0.3154726448662078,0.33706216992284016,0.021589525056632364
B8,12.282620320855616,1.26429,0.308,7.42e-05,0.31511377454412365,0.3297725197437735,0.014658745199649825
B8,12.38288770053476,1.26429,0.308,7.42e-05,0.31476292273725087,0.3225267568548187,0.007763834117567814
B8,12.483155080213905,1.26429,0.308,7.42e-05,0.3144198625790097,0.3169971039730852,0.0025772413940755023
B8,12.583422459893049,1.26429,0.308,7.42e-05,0.3140843745172603,0.3141689535624924,8.45790452321249e-05
B8,12.683689839572192,1.26429,0.308,7.42e-05,0.3137562460628763,0.3146079088211297,0.0008516627582534353
B8,12.783957219251338,1.26429,0.308,7.42e-05,0.3134352715466698,0.31808402398663027,0.004648752439960491
B8,12.884224598930482,1.26429,0.308,7.42e-05,0.3131212518844847,0.3237647546531785,0.010643502768693802
B8,12.984491978609626,1.26429,0.308,7.42e-05,0.3128139943502198,0.33056172526237765,0.017747730912157866
B8,13.084759358288771,1.26429,0.308,7.42e-05,0.31251331235660595,0.33716710586471266,0.024653793508106703
B8,13.185026737967917,1.26429,0.308,7.42e-05,0.3122190252434993,0.3423532705525559,0.030134245309056562
B8,13.28529411764706,1.26429,0.308,7.42e-05,0.3119309580734906,0.34524329289390676,0.03331233482041618
B8,13.385561497326204,1.26429,0.308,7.42e-05,0.31164894143461785,0.34540522503488547,0.03375628360026761
B8,13.485828877005348,1.26429,0.308,7.42e-05,0.31137281124996213,0.3428649757123469,0.031492164462384786
B8,13.586096256684492,1.26429,0.308,7.42e-05,0.31110240859392596,0.33806760320295925,0.026965194609033294
B8,13.686363636363636,1.26429,0.308,7.42e-05,0.31083757951498103,0.33178125693472815,0.02094367741974712
B8,13.78663101604278,1.26429,0.308,7.42e-05,0.3105781748646816,0.32495815237040393,0.014379977505722341
B8,13.886898395721923,1.26429,0.308,7.42e-05,0.3103240501327367,0.31858065883136444,0.008256608698627765
B8,13.98716577540107,1.26429,0.308,7.42e-05,0.3100750652879551,0.31351926628159205,0.003444200993636959
B8,14.087433155080214,1.26429,0.308,7.42e-05,0.3098310846248534,0.3104217574800842,0.0005906728552307894
B8,14.187700534759358,1.26429,0.308,7.42e-05,0.30959197661574533,0.30964379157447564,5.181495873030073e-05
B8,14.287967914438504,1.26429,0.308,7.42e-05,0.309357613768126,0.31122224708136836,0.001864633313242381
B8,14.388235294117647,1.26429,0.308,7.42e-05,0.3091278724871663,0.3148883076485579,0.0057604351613916305
B8,14.488502673796791,1.26429,0.308,7.42e-05,0.3089026329431439,0.32012200497291293,0.011219372029769026
B8,14.588770053475937,1.26429,0.308,7.42e-05,0.3086817789436297,0.326252063905907,0.017570284962277305
B8,14.68903743315508,1.26429,0.308,7.42e-05,0.3084651978102809,0.332570147403208,0.024104949592927083
B8,14.789304812834224,1.26429,0.308,7.42e-05,0.3082527802600529,0.3383824524735886,0.030129672213535685
B8,14.88957219251337,1.26429,0.308,7.42e-05,0.3080444202906947,0.34301832029777657,0.03497390000708189
B8,14.989839572192514,1.26429,0.308,7.42e-05,0.3078400150703572,0.3459717423453814,0.03813172727502423
B8,15.090106951871658,1.26429,0.308,7.42e-05,0.30763946483117904,0.3470477698901146,0.039408305058935555
B8,15.190374331550805,1.26429,0.308,7.42e-05,0.3074426727666956,0.34616669523986376,0.03872402247316814
B8,15.290641711229949,1.26429,0.308,7.42e-05,0.3072495449329417,0.3433709523966147,0.03612140746367298
B8,15.39090909090909,1.26429,0.308,7.42e-05,0.30705999015310115,0.3390833785837684,0.032023388430667266
B8,15.491176470588236,1.26429,0.308,7.42e-05,0.3068739199255875,0.333666791063343,0.026792871137755525
B8,15.59144385026738,1.26429,0.308,7.42e-05,0.3066912483354173,0.32762325224279665,0.02093200390737937
B8,15.691711229946524,1.26429,0.308,7.42e-05,0.30651189196876133,0.32158310443572746,0.015071212466966133
B8,15.79197860962567,1.26429,0.308,7.42e-05,0.3063357698305573,0.3159372468840127,0.009601477053455376
B8,15.892245989304811,1.26429,0.308,7.42e-05,0.30616280326506423,0.3112998075400619,0.005137004274997692
B8,15.992513368983955,1.26429,0.308,7.42e-05,0.305992915879254,0.3078697789344336,0.001876863055179645
B8,16.092780748663102,1.26429,0.308,7.42e-05,0.3058260334689401,0.306052198580242,0.00022616511130191252
B8,16.193048128342248,1.26429,0.308,7.42e-05,0.30566208394752775,0.3057988829576566,0.00013679901012886297
B8,16.29331550802139,1.26429,0.308,7.42e-05,0.3055009972773023,0.3072315606279492,0.0017305633506469187
B8,16.393582887700536,1.26429,0.308,7.42e-05,0.30534270540315195,0.3101050113487137,0.004762305945561762
B8,16.49385026737968,1.26429,0.308,7.42e-05,0.30518714218864057,0.3142190129611995,0.009031870772558903
B8,16.594117647058823,1.26429,0.308,7.42e-05,0.30503424335433427,0.31929721180820503,0.014262968453870761
B8,16.69438502673797,1.26429,0.308,7.42e-05,0.30488394641831107,0.3248549820193808,0.01997103560106972
B8,16.794652406417114,1.26429,0.308,7.42e-05,0.3047361906387571,0.33063832089208073,0.025902130253323608
B8,16.894919786096256,1.26429,0.308,7.42e-05,0.30459091695858614,0.33619697316066527,0.031606056202079125
B8,16.995187165775402,1.26429,0.308,7.42e-05,0.3044480679519921,0.3411315277662312,0.036683459814239094
B8,17.095454545454547,1.26429,0.308,7.42e-05,0.3043075877728772,0.34525473555108205,0.04094714777820485
B8,17.19572192513369,1.26429,0.308,7.42e-05,0.3041694221050769,0.3482836783116819,0.044114256206604974
B8,17.295989304812835,1.26429,0.308,7.42e-05,0.30403351811431584,0.34999818854907133,0.045964670434755495
B8,17.39625668449198,1.26429,0.308,7.42e-05,0.303899824401832,0.3503980067450735,0.04649818234324149
B8,17.496524064171123,1.26429,0.308,7.42e-05,0.3037682909596086,0.3495170998359088,0.04574880887630017
B8,17.596791443850268,1.26429,0.308,7.42e-05,0.3036388691271516,0.34737125213127684,0.04373238300412524
B8,17.697058823529414,1.26429,0.308,7.42e-05,0.3035115115497518,0.34408376090247705,0.04057224935272524
B8,17.797326203208556,1.26429,0.308,7.42e-05,0.30338617213819363,0.33989759032224137,0.03651141818404774
B8,17.8975935828877,1.26429,0.308,7.42e-05,0.3032628060298277,0.33507875709164053,0.03181595106181284
B8,17.997860962566847,1.26429,0.308,7.42e-05,0.30314136955098514,0.3298698992061913,0.026728529655206168
B8,18.09812834224599,1.26429,0.308,7.42e-05,0.30302182018067275,0.32451281962709977,0.021490999446427017
B8,18.198395721925134,1.26429,0.308,7.42e-05,0.30290411651549526,0.31926742362824584,0.01636330711275058
B8,18.29866310160428,1.26429,0.308,7.42e-05,0.30278821823577345,0.31439622051298993,0.011608002277216478
B8,18.398930481283426,1.26429,0.308,7.42e-05,0.30267408607280133,0.3101352014045552,0.007461115331753865
B8,18.499197860962568,1.26429,0.308,7.42e-05,0.3025616817772134,0.3066744299600248,0.004112748182811432
B8,18.599465240641713,1.26429,0.308,7.42e-05,0.30245096808840616,0.30415245561971493,0.0017014875313087763
B8,18.699732620320855,1.26429,0.308,7.42e-05,0.30234190870499267,0.302657938957062,0.00031603025206933255
B8,18.8,1.26429,0.308,7.42e-05,0.3022344682562364,0.30223252408714973,-1.9441690866650596e-06
B8,0.05,1.45,0.308,7.42e-05,0.5476217132926241,0.5476181328017315,-3.5804908925518575e-06
B8,0.1502673796791443,1.45,0.308,7.42e-05,0.5447685149399254,0.5446259741756259,-0.00014254076429953688
B8,0.2505347593582888,1.45,0.308,7.42e-05,0.5418592077723718,0.5417964677296577,-6.27400427141156e-05
B8,0.3508021390374331,1.45,0.308,7.42e-05,0.538894905397443,0.5388843860747284,-1.0519322714563906e-05
B8,0.4510695187165775,1.45,0.308,7.42e-05,0.5358769259882084,0.5355448110390463,-0.00033211494916207673
B8,0.551336898395722,1.45,0.308,7.42e-05,0.5328067970184048,0.5323761864182368,-0.0004306106001680243
B8,0.6516042780748663,1.45,0.308,7.42e-05,0.5296862584794492,0.5291962421589322,-0.0004900163205169283
B8,0.7518716577540108,1.45,0.308,7.42e-05,0.5265172644139361,0.5265171118467116,-1.5256722452061666e-07
B8,0.8521390374331551,1.45,0.308,7.42e-05,0.5233019826159806,0.5229157264118359,-0.0003862562041446749
B8,0.9524064171122996,1.45,0.308,7.42e-05,0.5200427923699201,0.520013551058918,-2.9241311002126125e-05
B8,1.052673796791444,1.45,0.308,7.42e-05,0.5167422801252568,0.5164149877171293,-0.0003272924081274553
B8,1.1529411764705884,1.45,0.308,7.42e-05,0.5134032330369681,0.5128462631761375,-0.0005569698608306473
B8,1.2532085561497326,1.45,0.308,7.42e-05,0.5100286303359703,0.5098712817647502,-0.00015734857122018386
B8,1.353475935828877,1.45,0.308,7.42e-05,0.5066216325338088,0.5060904683059524,-0.0005311642278563733
B8,1.4537433155080215,1.45,0.308,7.42e-05,0.5031855685075199,0.5031731206974849,-1.2447810035065565e-05
B8,1.5540106951871655,1.45,0.308,7.42e-05,0.49972392055396353,0.4997110292830011,-1.2891270962434032e-05
B8,1.6542780748663102,1.45,0.308,7.42e-05,0.4962403075464029,0.49615469133073065,-8.56162156722684e-05
B8,1.7545454545454546,1.45,0.308,7.42e-05,0.49273846636822227,0.4923585125967293,-0.00037995377149296905
B8,1.8548128342245989,1.45,0.308,7.42e-05,0.48922223183814423,0.48919300803475935,-2.9223803384881286e-05
B8,1.955080213903743,1.45,0.308,7.42e-05,0.48569551537642675,0.48562039017945985,-7.512519696689646e-05
B8,2.0553475935828875,1.45,0.308,7.42e-05,0.48216228269132905,0.48206245211810655,-9.983057322249245e-05
B8,2.155614973262032,1.45,0.308,7.42e-05,0.47862653078821216,0.47861333262728223,-1.3198160929928093e-05
B8,2.2558823529411764,1.45,0.308,7.42e-05,0.47509226461931,0.4751784151396996,8.615052038962734e-05
B8,2.3561497326203207,1.45,0.308,7.42e-05,0.4715634736997854,0.4716842968108992,0.00012082311111377697
B8,2.456417112299465,1.45,0.308,7.42e-05,0.4680441090149719,0.4680502478471395,6.138832167601471e-06
B8,2.5566844919786096,1.45,0.308,7.42e-05,0.46453806053471913,0.46470106814008316,0.00016300760536402947
B8,2.656951871657754,1.45,0.308,7.42e-05,0.46104913563401084,0.4617308003109531,0.0006816646769422507
B8,2.757219251336898,1.45,0.308,7.42e-05,0.4575810386951183,0.4577220185511439,0.0001409798560256248
B8,2.8574866310160427,1.45,0.308,7.42e-05,0.4541373521365544,0.4547114630510594,0.0005741109145050438
B8,2.957754010695187,1.45,0.308,7.42e-05,0.45072151907911634,0.45145594374404086,0.0007344246649245156
B8,3.058021390374331,1.45,0.308,7.42e-05,0.44733682782074474,0.4478167637604022,0.00047993593965744985
B8,3.158288770053476,1.45,0.308,7.42e-05,0.4439863982510632,0.4449754806615973,0.0009890824105341367
B8,3.25855614973262,1.45,0.308,7.42e-05,0.44067317029477204,0.4416406026581174,0.0009674323633453441
B8,3.3588235294117643,1.45,0.308,7.42e-05,0.43739989443184984,0.437920894171272,0.0005209997394221566
B8,3.459090909090909,1.45,0.308,7.42e-05,0.43416912430288995,0.43634112389322127,0.0021719995903313194
B8,3.5593582887700532,1.45,0.308,7.42e-05,0.4309832113710485,0.4310340372056645,5.082583461601953e-05
B8,3.6596256684491975,1.45,0.308,7.42e-05,0.4278443015786975,0.42973080578181566,0.0018865042031181445
B8,3.759893048128342,1.45,0.308,7.42e-05,0.4247543339077077,0.4271425308287533,0.0023881969210455822
B8,3.8601604278074864,1.45,0.308,7.42e-05,0.4217150407276965,0.42173235630863753,1.7315580941035247e-05
B8,3.9604278074866306,1.45,0.308,7.42e-05,0.4187279497967807,0.42079961342365085,0.0020716636268701683
B8,4.060695187165775,1.45,0.308,7.42e-05,0.41579438776445404,0.41942006254592,0.0036256747814659707
B8,4.16096256684492,1.45,0.308,7.42e-05,0.41291548501593284,0.41379644199819454,0.0008809569822617047
B8,4.261229946524064,1.45,0.308,7.42e-05,0.4100921816915153,0.4105795017973827,0.0004873201058673837
B8,4.361497326203208,1.45,0.308,7.42e-05,0.4073252347126863,0.4111451169847364,0.0038198822720501013
B8,4.461764705882353,1.45,0.308,7.42e-05,0.4046152256484713,0.40905708166730936,0.004441856018838064
B8,4.562032085561497,1.45,0.308,7.42e-05,0.4019625692604434,0.40328717662062225,0.0013246073601788644
B8,4.6622994652406415,1.45,0.308,7.42e-05,0.3993675225721174,0.39949527542778057,0.00012775285566318795
B8,4.762566844919786,1.45,0.308,7.42e-05,0.396830194317931,0.3999583255981368,0.003128131280205837
B8,4.86283422459893,1.45,0.308,7.42e-05,0.39435055463788743,0.4004062787976485,0.006055724159761078
B8,4.963101604278075,1.45,0.308,7.42e-05,0.3919284448959193,0.39690384524118705,0.004975400345267722
B8,5.063368983957219,1.45,0.308,7.42e-05,0.3895635875125981,0.3910415219691608,0.0014779344565626906
B8,5.163636363636363,1.45,0.308,7.42e-05,0.3872555957156203,0.3872752014600761,1.9605744455808427e-05
B8,5.263903743315508,1.45,0.308,7.42e-05,0.38500398312425244,0.3874472038239832,0.0024432206997307415
B8,5.3641711229946525,1.45,0.308,7.42e-05,0.3828081730963033,0.3891263763827876,0.006318203286484303
B8,5.464438502673796,1.45,0.308,7.42e-05,0.380667507778044,0.388660249145429,0.007992741367385037
B8,5.564705882352941,1.45,0.308,7.42e-05,0.37858125680864124,0.3846654219189643,0.006084165110323059
B8,5.664973262032086,1.45,0.308,7.42e-05,0.37654862564098046,0.3789618783796613,0.0024132527386808156
B8,5.765240641711229,1.45,0.308,7.42e-05,0.3745687634501802,0.3746554511282885,8.668767810832145e-05
B8,5.865508021390374,1.45,0.308,7.42e-05,0.37264077060959544,0.3736035587421778,0.0009627881325823817
B8,5.965775401069519,1.45,0.308,7.42e-05,0.37076370572164447,0.3752143226684495,0.004450616946805042
B8,6.0660427807486625,1.45,0.308,7.42e-05,0.36893659219741176,0.3772814596890005,0.008344867491588748
B8,6.166310160427807,1.45,0.308,7.42e-05,0.36715842438469903,0.3774772685194321,0.010318844134733052
B8,6.266577540106952,1.45,0.308,7.42e-05,0.3654281732490752,0.3747917154365127,0.009363542187437457
B8,6.366844919786096,1.45,0.308,7.42e-05,0.36374479161651996,0.3699072093800933,0.006162417763573347
B8,6.46711229946524,1.45,0.308,7.42e-05,0.3621072189896418,0.364613868411492,0.0025066494218501933
B8,6.567379679144385,1.45,0.308,7.42e-05,0.3605143859520932,0.3607475591226151,0.00023317317052190534
B8,6.667647058823529,1.45,0.308,7.42e-05,0.35896521817790833,0.35938172207877633,0.0004165039008680038
B8,6.7679144385026735,1.45,0.308,7.42e-05,0.3574586400640387,0.3604653595207307,0.0030067194566920086
B8,6.868181818181818,1.45,0.308,7.42e-05,0.35599357800545006,0.3629365045704949,0.00694292656504486
B8,6.968449197860962,1.45,0.308,7.42e-05,0.3545689633328315,0.36531075953289494,0.010741796200063436
B8,7.068716577540107,1.45,0.308,7.42e-05,0.35318373493331395,0.36629942303884233,0.013115688105528378
B8,7.168983957219251,1.45,0.308,7.42e-05,0.3518368415746441,0.3651866169111159,0.013349775336471803
B8,7.269251336898395,1.45,0.308,7.42e-05,0.3505272439530804,0.3620126509090048,0.011485406955924427
B8,7.36951871657754,1.45,0.308,7.42e-05,0.34925391648486986,0.3574626162866217,0.008208699801751818
B8,7.469786096256684,1.45,0.308,7.42e-05,0.34801584886064113,0.35257042838614827,0.004554579525507141
B8,7.570053475935828,1.45,0.308,7.42e-05,0.34681204738136506,0.34837893754982757,0.0015668901684625092
B8,7.670320855614973,1.45,0.308,7.42e-05,0.3456415360937635,0.34571260516452773,7.106907076420699e-05
B8,7.770588235294118,1.45,0.308,7.42e-05,0.3445033577422266,0.3449465692555865,0.00044321151335985354
B8,7.870855614973261,1.45,0.308,7.42e-05,0.34339657455340794,0.34591869480945114,0.0025221202560432032
B8,7.971122994652406,1.45,0.308,7.42e-05,0.34232026886875794,0.3482246058155346,0.005904336946776667
B8,8.071390374331552,1.45,0.308,7.42e-05,0.3412735436393518,0.3510710837001066,0.009797540060754784
B8,8.171657754010695,1.45,0.308,7.42e-05,0.3402555227964245,0.3537316930503857,0.013476170253961195
B8,8.271925133689841,1.45,0.308,7.42e-05,0.33926535151014575,0.35553803765717185,0.016272686147026094
B8,8.372192513368985,1.45,0.308,7.42e-05,0.33830219634827063,0.3560127088730171,0.01771051252474648
B8,8.472459893048129,1.45,0.308,7.42e-05,0.33736524534544793,0.3549816891655276,0.017616443820079652
B8,8.572727272727274,1.45,0.308,7.42e-05,0.33645370799313756,0.35254161994543537,0.016087911952297806
B8,8.672994652406418,1.45,0.308,7.42e-05,0.33556681515931447,0.34900688850195605,0.013440073342641579
B8,8.773262032085562,1.45,0.308,7.42e-05,0.33470381894636847,0.34483815286633757,0.010134333919969096
B8,8.873529411764707,1.45,0.308,7.42e-05,0.3338639924949225,0.34055867475547547,0.0066946822605529754
B8,8.973796791443851,1.45,0.308,7.42e-05,0.3330466297405971,0.33667348021083665,0.0036268504702395288
B8,9.074064171122997,1.45,0.308,7.42e-05,0.3322510451301508,0.33360171705798236,0.0013506719278315593
B8,9.17433155080214,1.45,0.308,7.42e-05,0.331476573302819,0.33162645976392036,0.00014988646110136727
B8,9.274598930481284,1.45,0.308,7.42e-05,0.33072256874213507,0.3308684739632998,0.0001459052211647549
B8,9.374866310160428,1.45,0.308,7.42e-05,0.329988405403017,0.3313028426872081,0.0013144372841911167
B8,9.475133689839572,1.45,0.308,7.42e-05,0.32927347631841714,0.3328063746181658,0.003532898299748677
B8,9.575401069518716,1.45,0.308,7.42e-05,0.32857719318942297,0.3351414695980382,0.006564276408615233
B8,9.67566844919786,1.45,0.308,7.42e-05,0.3278989859622673,0.33793690433561124,0.010037918373343946
B8,9.775935828877008,1.45,0.308,7.42e-05,0.3272383023953664,0.34087835785291043,0.013640055457544042
B8,9.87620320855615,1.45,0.308,7.42e-05,0.3265946076191509,0.3436701188537017,0.01707551123455081
B8,9.976470588235294,1.45,0.308,7.42e-05,0.3259673836911497,0.345948815874829,0.019981432183679315
B8,10.07673796791444,1.45,0.308,7.42e-05,0.32535612914850554,0.34757590239451835,0.02221977324601282
B8,10.177005347593584,1.45,0.308,7.42e-05,0.32476035855985164,0.3483139613811556,0.023553602821303976
B8,10.277272727272727,1.45,0.308,7.42e-05,0.3241796020782299,0.34817933007788904,0.02399972799965916
B8,10.377540106951871,1.45,0.308,7.42e-05,0.3236134049965288,0.3470912735685539,0.023477868572025107
B8,10.477807486631017,1.45,0.308,7.42e-05,0.32306132730673176,0.34521224747196383,0.02215092016523207
B8,10.57807486631016,1.45,0.308,7.42e-05,0.3225229432640843,0.34260864432744764,0.020085701063363326
B8,10.678342245989306,1.45,0.308,7.42e-05,0.3219978409571254,0.33947452384751103,0.01747668289038562
B8,10.77860962566845,1.45,0.308,7.42e-05,0.3214856218844134,0.33604791794356975,0.014562296059156377
B8,10.878877005347594,1.45,0.308,7.42e-05,0.32098590053861437,0.3324674186531379,0.011481518114523526
B8,10.97914438502674,1.45,0.308,7.42e-05,0.32049830399853696,0.328966827814493,0.00846852381595603
B8,11.079411764705885,1.45,0.308,7.42e-05,0.32002247152958335,0.3257674215489549,0.005744950019371531
B8,11.179679144385029,1.45,0.308,7.42e-05,0.31955805419298433,0.3229871219947735,0.003429067801789143
B8,11.279946524064172,1.45,0.308,7.42e-05,0.31910471446413063,0.32073259090816936,0.0016278764440387228
B8,11.380213903743316,1.45,0.308,7.42e-05,0.31866212586021825,0.31911861353725784,0.0004564876770395965
B8,11.48048128342246,1.45,0.308,7.42e-05,0.31822997257736996,0.31821232183192044,-1.7650745449515615e-05
B8,11.580748663101604,1.45,0.308,7.42e-05,0.3178079491373424,0.3180172193965323,0.00020927025918993092
B8,11.68101604278075,1.45,0.308,7.42e-05,0.31739576004387127,0.3184967698421692,0.001101009798297914
B8,11.781283422459891,1.45,0.308,7.42e-05,0.31699311944867314,0.3195934106039887,0.0026002911553155705
B8,11.88155080213904,1.45,0.308,7.42e-05,0.3165997508270614,0.3212325331392511,0.0046327823121897205
B8,11.981818181818182,1.45,0.308,7.42e-05,0.3162153866631461,0.3233221435435916,0.007106756880445542
B8,12.082085561497326,1.45,0.308,7.42e-05,0.31583976814450176,0.3257554530471645,0.009915684902662758
B8,12.182352941176472,1.45,0.308,7.42e-05,0.3154726448662078,0.32841646190134466,0.012943817035136862
B8,12.282620320855616,1.45,0.308,7.42e-05,0.31511377454412365,0.33118634795180896,0.01607257340768531
B8,12.38288770053476,1.45,0.308,7.42e-05,0.31476292273725087,0.3339492059311737,0.01918628319392285
B8,12.483155080213905,1.45,0.308,7.42e-05,0.3144198625790097,0.33659668484589517,0.022176822266885443
B8,12.583422459893049,1.45,0.308,7.42e-05,0.3140843745172603,0.3390315233515638,0.02494714883430349
B8,12.683689839572192,1.45,0.308,7.42e-05,0.3137562460628763,0.34117004755080027,0.027413801487923994
B8,12.783957219251338,1.45,0.308,7.42e-05,0.3134352715466698,0.3429436497526656,0.029508378205995833
B8,12.884224598930482,1.45,0.308,7.42e-05,0.3131212518844847,0.3442992865855189,0.031178034701034196
B8,12.984491978609626,1.45,0.308,7.42e-05,0.3128139943502198,0.34519923599878677,0.03238524164856699
B8,13.084759358288771,1.45,0.308,7.42e-05,0.31251331235660595,0.34562074921694036,0.033107436860334405
B8,13.185026737967917,1.45,0.308,7.42e-05,0.3122190252434993,0.3455565487193873,0.033337523475887976
B8,13.28529411764706,1.45,0.308,7.42e-05,0.3119309580734906,0.3450166239680885,0.03308566589459794
B8,13.385561497326204,1.45,0.308,7.42e-05,0.31164894143461785,0.3440297640351211,0.032380822600503234
B8,13.485828877005348,1.45,0.308,7.42e-05,0.31137281124996213,0.3426407013369363,0.03126789008697417
B8,13.586096256684492,1.45,0.308,7.42e-05,0.31110240859392596,0.34089967420915557,0.029797265615229607
B8,13.686363636363636,1.45,0.308,7.42e-05,0.31083757951498103,0.33884965508710796,0.028012075572126927
B8,13.78663101604278,1.45,0.308,7.42e-05,0.3105781748646816,0.3365266576416818,0.025948482777000237
B8,13.886898395721923,1.45,0.308,7.42e-05,0.3103240501327367,0.3339811167637896,0.023657066631052937
