source,E_MeV,eta_rad,sin2theta12,dm21_eV2,dm21_1e5_eV2,Pee_day,Pee_night,delta_Pee_earth
B8,12.0,1.25,0.34,9.75e-05,9.749999999999998,0.3546579438142933,0.35551628292665083,0.0008583391123575534
B8,14.0,1.25,0.34,9.75e-05,9.749999999999998,0.34704326543691794,0.3547667063253372,0.007723440888419253
B8,5.0,0.25,0.34,9.875e-05,9.875,0.42583593385037627,0.42663604617987255,0.0008001123294962831
B8,7.0,0.25,0.34,9.875e-05,9.875,0.3954484585904931,0.3962641369953745,0.0008156784048813925
B8,10.0,0.25,0.34,9.875e-05,9.875,0.36677875884474087,0.3862001044689697,0.019421345624228814
B8,12.0,0.25,0.34,9.875e-05,9.875,0.35534991488659584,0.3602979681237316,0.004948053237135763
B8,14.0,0.25,0.34,9.875e-05,9.875,0.3475929043905257,0.360244550471341,0.012651646080815315
B8,5.0,0.8,0.34,9.875e-05,9.875,0.42583593385037627,0.4287418953499625,0.002905961499586218
B8,7.0,0.8,0.34,9.875e-05,9.875,0.3954484585904931,0.39705137598681056,0.0016029173963174603
B8,10.0,0.8,0.34,9.875e-05,9.875,0.36677875884474087,0.3668963714099778,0.000117612565236902
B8,12.0,0.8,0.34,9.875e-05,9.875,0.35534991488659584,0.35697779804114343,0.0016278831545475936
B8,14.0,0.8,0.34,9.875e-05,9.875,0.3475929043905257,0.34934156404595135,0.001748659655425644
B8,5.0,1.25,0.34,9.875e-05,9.875,0.42583593385037627,0.4259863124097881,0.00015037855941185674
B8,7.0,1.25,0.34,9.875e-05,9.875,0.3954484585904931,0.39896013156346527,0.0035116729729721685
B8,10.0,1.25,0.34,9.875e-05,9.875,0.36677875884474087,0.36814077005116,0.0013620112064191559
B8,12.0,1.25,0.34,9.875e-05,9.875,0.35534991488659584,0.3648105392099966,0.00946062432340078
B8,14.0,1.25,0.34,9.875e-05,9.875,0.3475929043905257,0.36667481575751987,0.019081911366994164
B8,5.0,0.25,0.34,0.0001,10.0,0.426942588752071,0.42559249131697763,-0.0013500974350933448
B8,7.0,0.25,0.34,0.0001,10.0,0.3965593433481132,0.39827967504434786,0.0017203316962346449
B8,10.0,0.25,0.34,0.0001,10.0,0.3676461635728246,0.37054805260384877,0.002901889031024174
B8,12.0,0.25,0.34,0.0001,10.0,0.3560451606018925,0.3877175026782215,0.03167234207632902
B8,14.0,0.25,0.34,0.0001,10.0,0.34814663068491136,0.343630574538987,-0.004516056145924374
B8,5.0,0.8,0.34,0.0001,10.0,0.426942588752071,0.4284111453069404,0.001468556554869438
B8,7.0,0.8,0.34,0.0001,10.0,0.3965593433481132,0.3998389082022414,0.0032795648541281697
B8,10.0,0.8,0.34,0.0001,10.0,0.3676461635728246,0.383031076900192,0.015384913327367411
B8,12.0,0.8,0.34,0.0001,10.0,0.3560451606018925,0.37546636846392195,0.019421207862029444
B8,14.0,0.8,0.34,0.0001,10.0,0.34814663068491136,0.3603655914900558,0.012218960805144452
B8,5.0,1.25,0.34,0.0001,10.0,0.426942588752071,0.429677039976595,0.002734451224524037
B8,7.0,1.25,0.34,0.0001,10.0,0.3965593433481132,0.39686310374003464,0.000303760391921426
B8,10.0,1.25,0.34,0.0001,10.0,0.3676461635728246,0.36935012443894605,0.0017039608661214567
B8,12.0,1.25,0.34,0.0001,10.0,0.3560451606018925,0.3748494437826997,0.01880428318080718
B8,14.0,1.25,0.34,0.0001,10.0,0.34814663068491136,0.3736228121439467,0.025476181459035352
B8,5.0,0.25,0.345,5e-05,5.0,0.3711664265423882,0.3725186835707006,0.0013522570283124313
B8,7.0,0.25,0.345,5e-05,5.0,0.3526787135218958,0.346849225354391,-0.005829488167504782
B8,10.0,0.25,0.345,5e-05,5.0,0.3409753498663376,0.3558806216216547,0.014905271755317084
B8,12.0,0.25,0.345,5e-05,5.0,0.33726806469779863,0.3395915457161254,0.002323481018326745
B8,14.0,0.25,0.345,5e-05,5.0,0.334943750902408,0.31898802105769486,-0.015955729844713162
B8,5.0,0.8,0.345,5e-05,5.0,0.3711664265423882,0.3870163429507164,0.015849916408328224
B8,7.0,0.8,0.345,5e-05,5.0,0.3526787135218958,0.36609176131134297,0.013413047789447186
B8,10.0,0.8,0.345,5e-05,5.0,0.3409753498663376,0.38541971357311017,0.04444436370677257
B8,12.0,0.8,0.345,5e-05,5.0,0.33726806469779863,0.3828832411130569,0.04561517641525825
B8,14.0,0.8,0.345,5e-05,5.0,0.334943750902408,0.3901935852536915,0.0552498343512835
B8,5.0,1.25,0.345,5e-05,5.0,0.3711664265423882,0.3730099481783773,0.0018435216359891093
B8,7.0,1.25,0.345,5e-05,5.0,0.3526787135218958,0.3784696315282651,0.025790918006369346
B8,10.0,1.25,0.345,5e-05,5.0,0.3409753498663376,0.34095872840702096,-1.6621459316634724e-05
B8,12.0,1.25,0.345,5e-05,5.0,0.33726806469779863,0.3773733768196946,0.04010531212189594
B8,14.0,1.25,0.345,5e-05,5.0,0.334943750902408,0.37685019635852307,0.04190644545611505
B8,5.0,0.25,0.345,5.125e-05,5.124999999999999,0.37282629542937445,0.37752946733402876,0.004703171904654302
B8,7.0,0.25,0.345,5.125e-05,5.124999999999999,0.35375255448734655,0.38890575637606933,0.035153201888722785
B8,10.0,0.25,0.345,5.125e-05,5.124999999999999,0.34155499717152044,0.37899393153851924,0.0374389343669988
B8,12.0,0.25,0.345,5.125e-05,5.124999999999999,0.33767606916442316,0.4235504558080026,0.08587438664357944
B8,14.0,0.25,0.345,5.125e-05,5.124999999999999,0.3352436719092514,0.34154360996552846,0.0062999380562770435
B8,5.0,0.8,0.345,5.125e-05,5.124999999999999,0.37282629542937445,0.3836050057040952,0.01077871027472077
B8,7.0,0.8,0.345,5.125e-05,5.124999999999999,0.35375255448734655,0.3578749682321344,0.004122413744787834
B8,10.0,0.8,0.345,5.125e-05,5.124999999999999,0.34155499717152044,0.3415785751921174,2.3578020596937144e-05
B8,12.0,0.8,0.345,5.125e-05,5.124999999999999,0.33767606916442316,0.33765884514729916,-1.7224017124006785e-05
B8,14.0,0.8,0.345,5.125e-05,5.124999999999999,0.3352436719092514,0.3549751245438745,0.01973145263462306
B8,5.0,1.25,0.345,5.125e-05,5.124999999999999,0.37282629542937445,0.3878996594288622,0.015073363999487721
B8,7.0,1.25,0.345,5.125e-05,5.124999999999999,0.35375255448734655,0.3651047317678526,0.011352177280506026
B8,10.0,1.25,0.345,5.125e-05,5.124999999999999,0.34155499717152044,0.3555171638213217,0.013962166649801266
B8,12.0,1.25,0.345,5.125e-05,5.124999999999999,0.33767606916442316,0.35200736893530266,0.014331299770879491
B8,14.0,1.25,0.345,5.125e-05,5.124999999999999,0.3352436719092514,0.35045452137259164,0.015210849463340226
B8,5.0,0.25,0.345,5.25e-05,5.25,0.37448559423108907,0.4033205340006584,0.028834939769569357
B8,7.0,0.25,0.345,5.25e-05,5.25,0.35484030419684215,0.4000243450506261,0.04518404085378397
B8,10.0,0.25,0.345,5.25e-05,5.25,0.3421470332527172,0.33813415786630313,-0.004012875386414094
B8,12.0,0.25,0.345,5.25e-05,5.25,0.33809376838099336,0.32671166009750086,-0.01138210828349251
B8,14.0,0.25,0.345,5.25e-05,5.25,0.3355511091158567,0.336733752976193,0.0011826438603362854
B8,5.0,0.8,0.345,5.25e-05,5.25,0.37448559423108907,0.3799409875419059,0.005455393310816847
B8,7.0,0.8,0.345,5.25e-05,5.25,0.35484030419684215,0.381930724465346,0.027090420268503834
B8,10.0,0.8,0.345,5.25e-05,5.25,0.3421470332527172,0.38172680172476275,0.03957976847204553
B8,12.0,0.8,0.345,5.25e-05,5.25,0.33809376838099336,0.3786729069529549,0.04057913857196155
B8,14.0,0.8,0.345,5.25e-05,5.25,0.3355511091158567,0.3421328209300238,0.006581711814167057
B8,5.0,1.25,0.345,5.25e-05,5.25,0.37448559423108907,0.3753060206803383,0.0008204264492492341
B8,7.0,1.25,0.345,5.25e-05,5.25,0.35484030419684215,0.3555436691818963,0.0007033649850541335
B8,10.0,1.25,0.345,5.25e-05,5.25,0.3421470332527172,0.377265079081976,0.03511804582925876
B8,12.0,1.25,0.345,5.25e-05,5.25,0.33809376838099336,0.3381467783447381,5.300996374474343e-05
B8,14.0,1.25,0.345,5.25e-05,5.25,0.3355511091158567,0.33591228202476764,0.0003611729089109117
B8,5.0,0.25,0.345,5.375e-05,5.374999999999999,0.3761425146196607,0.3968298701505025,0.020687355530841778
B8,7.0,0.25,0.345,5.375e-05,5.374999999999999,0.35594097589509593,0.35786014191457594,0.0019191660194800009
B8,10.0,0.25,0.345,5.375e-05,5.374999999999999,0.342751187378108,0.34403166889077547,0.001280481512667464
B8,12.0,0.25,0.345,5.375e-05,5.374999999999999,0.33852104894275925,0.3436280291939713,0.005106980251212034
B8,14.0,0.25,0.345,5.375e-05,5.374999999999999,0.3358660151674485,0.3585379503222563,0.02267193515480781
B8,5.0,0.8,0.345,5.375e-05,5.374999999999999,0.3761425146196607,0.377994161159242,0.0018516465395813086
B8,7.0,0.8,0.345,5.375e-05,5.374999999999999,0.35594097589509593,0.3604287306921544,0.004487754797058485
B8,10.0,0.8,0.345,5.375e-05,5.374999999999999,0.342751187378108,0.3476813628268387,0.0049301754487307
B8,12.0,0.8,0.345,5.375e-05,5.374999999999999,0.33852104894275925,0.36902599771036676,0.03050494876760751
B8,14.0,0.8,0.345,5.375e-05,5.374999999999999,0.3358660151674485,0.3861557473214423,0.050289732153993794
B8,5.0,1.25,0.345,5.375e-05,5.374999999999999,0.3761425146196607,0.38642488969199773,0.010282375072337036
B8,7.0,1.25,0.345,5.375e-05,5.374999999999999,0.35594097589509593,0.37424379250292494,0.01830281660782901
B8,10.0,1.25,0.345,5.375e-05,5.374999999999999,0.342751187378108,0.3759542354686245,0.033203048090516496
B8,12.0,1.25,0.345,5.375e-05,5.374999999999999,0.33852104894275925,0.34871624180810357,0.010195192865344316
B8,14.0,1.25,0.345,5.375e-05,5.374999999999999,0.3358660151674485,0.34314915999916784,0.007283144831719324
B8,5.0,0.25,0.345,5.5e-05,5.5,0.3777953543023531,0.3777853426929895,-1.0011609363591578e-05
B8,7.0,0.25,0.345,5.5e-05,5.5,0.35705358857055963,0.36473538867359895,0.007681800103039316
B8,10.0,0.25,0.345,5.5e-05,5.5,0.34336718009054484,0.340543900737819,-0.0028232793527258604
B8,12.0,0.25,0.345,5.5e-05,5.5,0.33895779150891153,0.3450362242566472,0.006078432747735674
B8,14.0,0.25,0.345,5.5e-05,5.5,0.3361883390476662,0.32294312784350976,-0.013245211204156448
B8,5.0,0.8,0.345,5.5e-05,5.5,0.3777953543023531,0.37789928225303876,0.00010392795068564498
B8,7.0,0.8,0.345,5.5e-05,5.5,0.35705358857055963,0.36754011090041033,0.0104865223298507
B8,10.0,0.8,0.345,5.5e-05,5.5,0.34336718009054484,0.36959264198696284,0.026225461896418
B8,12.0,0.8,0.345,5.5e-05,5.5,0.33895779150891153,0.3425280423009946,0.003570250792083063
B8,14.0,0.8,0.345,5.5e-05,5.5,0.3361883390476662,0.3608465038450631,0.02465816479739691
B8,5.0,1.25,0.345,5.5e-05,5.5,0.3777953543023531,0.3851471016914025,0.007351747389049368
B8,7.0,1.25,0.345,5.5e-05,5.5,0.35705358857055963,0.37596584009701445,0.018912251526454815
B8,10.0,1.25,0.345,5.5e-05,5.5,0.34336718009054484,0.35475198015616993,0.01138480006562509
B8,12.0,1.25,0.345,5.5e-05,5.5,0.33895779150891153,0.3716840003985853,0.03272620888967376
B8,14.0,1.25,0.345,5.5e-05,5.5,0.3361883390476662,0.36529919908094877,0.02911086003328256
B8,5.0,0.25,0.345,5.625e-05,5.624999999999999,0.379442516984975,0.39219353770761367,0.012751020722638673
B8,7.0,0.25,0.345,5.625e-05,5.624999999999999,0.3581771695921733,0.3823682700881616,0.024191100495988327
B8,10.0,0.25,0.345,5.625e-05,5.624999999999999,0.34399472378607066,0.39567558256339674,0.05168085877732609
B8,12.0,0.25,0.345,5.625e-05,5.624999999999999,0.3394038709803449,0.3403855536745844,0.000981682694239483
B8,14.0,0.25,0.345,5.625e-05,5.624999999999999,0.3365180261298997,0.4316103697925326,0.09509234366263286
B8,5.0,0.8,0.345,5.625e-05,5.624999999999999,0.379442516984975,0.37960911297644007,0.00016659599146506832
B8,7.0,0.8,0.345,5.625e-05,5.624999999999999,0.3581771695921733,0.37870432436795254,0.020527154775779266
B8,10.0,0.8,0.345,5.625e-05,5.624999999999999,0.34399472378607066,0.35784741518431507,0.01385269139824441
B8,12.0,0.8,0.345,5.625e-05,5.624999999999999,0.3394038709803449,0.3881483592181897,0.048744488237844774
B8,14.0,0.8,0.345,5.625e-05,5.624999999999999,0.3365180261298997,0.3392590978030118,0.00274107167311205
B8,5.0,1.25,0.345,5.625e-05,5.624999999999999,0.379442516984975,0.38177385329103425,0.0023313363060592507
B8,7.0,1.25,0.345,5.625e-05,5.624999999999999,0.3581771695921733,0.35939993942593723,0.0012227698337639592
B8,10.0,1.25,0.345,5.625e-05,5.624999999999999,0.34399472378607066,0.3440411306326844,4.640684661372241e-05
B8,12.0,1.25,0.345,5.625e-05,5.624999999999999,0.3394038709803449,0.3833397499600935,0.0439358789797486
B8,14.0,1.25,0.345,5.625e-05,5.624999999999999,0.3365180261298997,0.38469645547335746,0.04817842934345773
B8,5.0,0.25,0.345,5.75e-05,5.75,0.3810825116044302,0.4027762926507529,0.02169378104632269
B8,7.0,0.25,0.345,5.75e-05,5.75,0.3593107571778768,0.3616410184261778,0.002330261248300991
B8,10.0,0.25,0.345,5.75e-05,5.75,0.34463352330183816,0.351721631450248,0.007088108148409822
B8,12.0,0.25,0.345,5.75e-05,5.75,0.33985915668641814,0.3730349456139836,0.03317578892756545
B8,14.0,0.25,0.345,5.75e-05,5.75,0.3368550182335354,0.37805097809528343,0.04119595986174801
B8,5.0,0.8,0.345,5.75e-05,5.75,0.3810825116044302,0.3836629207341937,0.002580409129763539
B8,7.0,0.8,0.345,5.75e-05,5.75,0.3593107571778768,0.3598334000331602,0.0005226428552834173
B8,10.0,0.8,0.345,5.75e-05,5.75,0.34463352330183816,0.3576793325070787,0.01304580920524051
B8,12.0,0.8,0.345,5.75e-05,5.75,0.33985915668641814,0.3536631629748725,0.013804006288454351
B8,14.0,0.8,0.345,5.75e-05,5.75,0.3368550182335354,0.3829987402314501,0.046143721997914666
B8,5.0,1.25,0.345,5.75e-05,5.75,0.3810825116044302,0.3932222753787761,0.01213976377434589
B8,7.0,1.25,0.345,5.75e-05,5.75,0.3593107571778768,0.3675544055039637,0.008243648326086872
B8,10.0,1.25,0.345,5.75e-05,5.75,0.34463352330183816,0.3581777462656329,0.013544222963794761
B8,12.0,1.25,0.345,5.75e-05,5.75,0.33985915668641814,0.3724983606149618,0.032639203928543636
B8,14.0,1.25,0.345,5.75e-05,5.75,0.3368550182335354,0.3866473851344784,0.049792366900942964
B8,5.0,0.25,0.345,5.875e-05,5.874999999999999,0.38271395091685717,0.38629496280561115,0.003581011888753982
B8,7.0,0.25,0.345,5.875e-05,5.874999999999999,0.36045340268958354,0.36125904153175087,0.0008056388421673333
B8,10.0,0.25,0.345,5.875e-05,5.874999999999999,0.345283276510996,0.4014617566548355,0.056178480143839526
B8,12.0,0.25,0.345,5.875e-05,5.874999999999999,0.34032351258005,0.397968564964152,0.057645052384102
B8,14.0,0.25,0.345,5.875e-05,5.874999999999999,0.3371992536849514,0.36506459183744827,0.027865338152496866
B8,5.0,0.8,0.345,5.875e-05,5.874999999999999,0.38271395091685717,0.38978174124615705,0.007067790329299883
B8,7.0,0.8,0.345,5.875e-05,5.874999999999999,0.36045340268958354,0.3736593402011669,0.013205937511583388
B8,10.0,0.8,0.345,5.875e-05,5.874999999999999,0.345283276510996,0.3659737828515394,0.020690506340543424
B8,12.0,0.8,0.345,5.875e-05,5.874999999999999,0.34032351258005,0.3551362494400284,0.014812736859978415
B8,14.0,0.8,0.345,5.875e-05,5.874999999999999,0.3371992536849514,0.3684107318442696,0.031211478159318184
B8,5.0,1.25,0.345,5.875e-05,5.874999999999999,0.38271395091685717,0.38297321601997214,0.00025926510311496953
B8,7.0,1.25,0.345,5.875e-05,5.874999999999999,0.36045340268958354,0.38109847412760783,0.0206450714380243
B8,10.0,1.25,0.345,5.875e-05,5.874999999999999,0.345283276510996,0.3766061624800598,0.031322885969063796
B8,12.0,1.25,0.345,5.875e-05,5.874999999999999,0.34032351258005,0.3510032426382477,0.010679730058197723
B8,14.0,1.25,0.345,5.875e-05,5.874999999999999,0.3371992536849514,0.370299907018336,0.03310065333338458
B8,5.0,0.25,0.345,6e-05,6.0,0.3843355495252121,0.3817751147995853,-0.002560434725626781
B8,7.0,0.25,0.345,6e-05,6.0,0.36160417275113443,0.3618947273316551,0.0002905545805206855
B8,10.0,0.25,0.345,6e-05,6.0,0.3459436749221827,0.3379977690014376,-0.007945905920745122
B8,12.0,0.25,0.345,6e-05,6.0,0.3407967974404989,0.3556804130461823,0.014883615605683409
B8,14.0,0.25,0.345,6e-05,6.0,0.3375506673831036,0.41583822227833134,0.07828755489522776
B8,5.0,0.8,0.345,6e-05,6.0,0.3843355495252121,0.3957305490517047,0.011394999526492589
B8,7.0,0.8,0.345,6e-05,6.0,0.36160417275113443,0.3758373202924136,0.01423314754127919
B8,10.0,0.8,0.345,6e-05,6.0,0.3459436749221827,0.3504663621563964,0.004522687234213729
B8,12.0,0.8,0.345,6e-05,6.0,0.3407967974404989,0.38519739137741127,0.04440059393691237
B8,14.0,0.8,0.345,6e-05,6.0,0.3375506673831036,0.3378563280334437,0.0003056606503401005
B8,5.0,1.25,0.345,6e-05,6.0,0.3843355495252121,0.393655054979531,0.009319505454318922
B8,7.0,1.25,0.345,6e-05,6.0,0.36160417275113443,0.3689185634370244,0.00731439068588996
B8,10.0,1.25,0.345,6e-05,6.0,0.3459436749221827,0.37398521634537296,0.028041541423190264
B8,12.0,1.25,0.345,6e-05,6.0,0.3407967974404989,0.34076825329732185,-2.854414317704501e-05
B8,14.0,1.25,0.345,6e-05,6.0,0.3375506673831036,0.3486136933359761,0.011063025952872507
B8,5.0,0.25,0.345,6.125e-05,6.124999999999999,0.38594612142658424,0.3900463947157441,0.00410027328915985
B8,7.0,0.25,0.345,6.125e-05,6.124999999999999,0.3627621511875051,0.3567817407234548,-0.00598041046405029
B8,10.0,0.25,0.345,6.125e-05,6.124999999999999,0.34661440428132073,0.34688635093790526,0.0002719466565845319
B8,12.0,0.25,0.345,6.125e-05,6.124999999999999,0.3412788650831439,0.39690657735887425,0.05562771227573032
B8,14.0,0.25,0.345,6.125e-05,6.124999999999999,0.3379091908695242,0.32654398521645944,-0.011365205653064758
B8,5.0,0.8,0.345,6.125e-05,6.124999999999999,0.38594612142658424,0.39871503374879,0.012768912322205783
B8,7.0,0.8,0.345,6.125e-05,6.124999999999999,0.3627621511875051,0.36278304321008253,2.08920225774345e-05
B8,10.0,0.8,0.345,6.125e-05,6.124999999999999,0.34661440428132073,0.3710038052227226,0.02438940094140185
B8,12.0,0.8,0.345,6.125e-05,6.124999999999999,0.3412788650831439,0.34377921381197996,0.0025003487288360327
B8,14.0,0.8,0.345,6.125e-05,6.124999999999999,0.3379091908695242,0.37845791015832064,0.04054871928879644
B8,5.0,1.25,0.345,6.125e-05,6.124999999999999,0.38594612142658424,0.3910039670559932,0.005057845629408975
B8,7.0,1.25,0.345,6.125e-05,6.124999999999999,0.3627621511875051,0.3640449973375447,0.001282846150039596
B8,10.0,1.25,0.345,6.125e-05,6.124999999999999,0.34661440428132073,0.35531989039348083,0.008705486112160099
B8,12.0,1.25,0.345,6.125e-05,6.124999999999999,0.3412788650831439,0.3514248372735447,0.010145972190400754
B8,14.0,1.25,0.345,6.125e-05,6.124999999999999,0.3379091908695242,0.3379732927686546,6.410189913041986e-05
B8,5.0,0.25,0.345,6.25e-05,6.25,0.3875445771552001,0.3875812463837552,3.666922855510846e-05
B8,7.0,0.25,0.345,6.25e-05,6.25,0.36392644078510356,0.38725449247652327,0.023328051691419716
B8,10.0,0.25,0.345,6.25e-05,6.25,0.34729514517348103,0.3619880159669017,0.014692870793420687
B8,12.0,0.25,0.345,6.25e-05,6.25,0.3417695645755926,0.3293520017522537,-0.01241756282333889
B8,14.0,0.25,0.345,6.25e-05,6.25,0.33827475240252824,0.34214760336024047,0.003872850957712226
B8,5.0,0.8,0.345,6.25e-05,6.25,0.3875445771552001,0.39793915836863364,0.010394581213433562
B8,7.0,0.8,0.345,6.25e-05,6.25,0.36392644078510356,0.3795217754591319,0.01559533467402835
B8,10.0,0.8,0.345,6.25e-05,6.25,0.34729514517348103,0.3477205555281503,0.00042541035466925337
B8,12.0,0.8,0.345,6.25e-05,6.25,0.3417695645755926,0.36816682183006344,0.02639725725447084
B8,14.0,0.8,0.345,6.25e-05,6.25,0.33827475240252824,0.3766475449419552,0.038372792539426936
B8,5.0,1.25,0.345,6.25e-05,6.25,0.3875445771552001,0.3902581878489438,0.0027136106937437066
B8,7.0,1.25,0.345,6.25e-05,6.25,0.36392644078510356,0.37989138159983993,0.015964940814736372
B8,10.0,1.25,0.345,6.25e-05,6.25,0.34729514517348103,0.34750415077872143,0.00020900560524039768
B8,12.0,1.25,0.345,6.25e-05,6.25,0.3417695645755926,0.37130521130663885,0.02953564673104625
B8,14.0,1.25,0.345,6.25e-05,6.25,0.33827475240252824,0.3457171021770187,0.007442349774490431
B8,5.0,0.25,0.345,6.375e-05,6.375,0.38912992059217855,0.3872895241646818,-0.0018403964274967266
B8,7.0,0.25,0.345,6.375e-05,6.375,0.3650961648744818,0.3945923015332336,0.02949613665875178
B8,10.0,0.25,0.345,6.375e-05,6.375,0.34798557362267457,0.3468700122201324,-0.0011155614025421534
B8,12.0,0.25,0.345,6.375e-05,6.375,0.3422687404594035,0.34275764071509723,0.0004889002556937583
B8,14.0,0.25,0.345,6.375e-05,6.375,0.3386472770354504,0.33811636830655095,-0.0005309087288994374
B8,5.0,0.8,0.345,6.375e-05,6.375,0.38912992059217855,0.39523220308291934,0.006102282490740796
B8,7.0,0.8,0.345,6.375e-05,6.375,0.3650961648744818,0.3751808364521214,0.010084671577639592
B8,10.0,0.8,0.345,6.375e-05,6.375,0.34798557362267457,0.37388464256582,0.02589906894314542
B8,12.0,0.8,0.345,6.375e-05,6.375,0.3422687404594035,0.37262758272314034,0.030358842263736863
B8,14.0,0.8,0.345,6.375e-05,6.375,0.3386472770354504,0.3387326905575465,8.541352209612274e-05
B8,5.0,1.25,0.345,6.375e-05,6.375,0.38912992059217855,0.39881391564034113,0.009683995048162586
B8,7.0,1.25,0.345,6.375e-05,6.375,0.3650961648744818,0.378983234687011,0.013887069812529185
B8,10.0,1.25,0.345,6.375e-05,6.375,0.34798557362267457,0.3611509571646228,0.013165383541948239
B8,12.0,1.25,0.345,6.375e-05,6.375,0.3422687404594035,0.3801088101310945,0.03784006967169101
B8,14.0,1.25,0.345,6.375e-05,6.375,0.3386472770354504,0.3650350253937099,0.026387748358259522
B8,5.0,0.25,0.345,6.5e-05,6.499999999999999,0.39070124550788377,0.3919557415512471,0.0012544960433633623
B8,7.0,0.25,0.345,6.5e-05,6.499999999999999,0.366270468738061,0.36464533921692455,-0.0016251295211364702
B8,10.0,0.25,0.345,6.5e-05,6.499999999999999,0.3486853616875121,0.398622705480001,0.04993734379248893
B8,12.0,0.25,0.345,6.5e-05,6.499999999999999,0.3427762329767561,0.3542110933622182,0.011434860385462098
B8,14.0,0.25,0.345,6.5e-05,6.499999999999999,0.3390266866986959,0.3564899085998833,0.017463221901187376
B8,5.0,0.8,0.345,6.5e-05,6.499999999999999,0.39070124550788377,0.3930911374244893,0.0023898919166055466
B8,7.0,0.8,0.345,6.5e-05,6.499999999999999,0.366270468738061,0.36792994361639914,0.0016594748783381186
B8,10.0,0.8,0.345,6.5e-05,6.499999999999999,0.3486853616875121,0.34907851910629367,0.0003931574187815978
B8,12.0,0.8,0.345,6.5e-05,6.499999999999999,0.3427762329767561,0.34308712728040497,0.0003108943036488898
B8,14.0,0.8,0.345,6.5e-05,6.499999999999999,0.3390266866986959,0.37127927688659373,0.032252590187897834
B8,5.0,1.25,0.345,6.5e-05,6.499999999999999,0.39070124550788377,0.3907246288586792,2.3383350795436186e-05
B8,7.0,1.25,0.345,6.5e-05,6.499999999999999,0.366270468738061,0.3666565405353003,0.00038607179723926244
B8,10.0,1.25,0.345,6.5e-05,6.499999999999999,0.3486853616875121,0.37677914646177113,0.028093784774259056
B8,12.0,1.25,0.345,6.5e-05,6.499999999999999,0.3427762329767561,0.36958689013589385,0.026810657159137774
B8,14.0,1.25,0.345,6.5e-05,6.499999999999999,0.3390266866986959,0.3807304737086396,0.041703787009943705
B8,5.0,0.25,0.345,6.625e-05,6.624999999999999,0.39225773189719265,0.3901423200400925,-0.0021154118571001246
B8,7.0,0.25,0.345,6.625e-05,6.624999999999999,0.3674485208466603,0.3723039950433666,0.004855474196706289
B8,10.0,0.25,0.345,6.625e-05,6.624999999999999,0.3493941780508005,0.3688582707624429,0.0194640927116424
B8,12.0,0.25,0.345,6.625e-05,6.624999999999999,0.3432918783013474,0.33330593171164014,-0.00998594658970725
B8,14.0,0.25,0.345,6.625e-05,6.624999999999999,0.339412900285387,0.3274664476621395,-0.011946452623247505
B8,5.0,0.8,0.345,6.625e-05,6.624999999999999,0.39225773189719265,0.3926676322317649,0.00040990033457222186
B8,7.0,0.8,0.345,6.625e-05,6.624999999999999,0.3674485208466603,0.3857636335285356,0.0183151126818753
B8,10.0,0.8,0.345,6.625e-05,6.624999999999999,0.3493941780508005,0.37353891912252346,0.024144741071722986
B8,12.0,0.8,0.345,6.625e-05,6.624999999999999,0.3432918783013474,0.375286103996522,0.03199422569517463
B8,14.0,0.8,0.345,6.625e-05,6.624999999999999,0.339412900285387,0.3829215512849379,0.04350865099955087
B8,5.0,1.25,0.345,6.625e-05,6.624999999999999,0.39225773189719265,0.40059325169806864,0.00833551980087599
B8,7.0,1.25,0.345,6.625e-05,6.624999999999999,0.3674485208466603,0.3756115977859608,0.008163076939300518
B8,10.0,1.25,0.345,6.625e-05,6.624999999999999,0.3493941780508005,0.37316936798369904,0.023775189932898566
B8,12.0,1.25,0.345,6.625e-05,6.624999999999999,0.3432918783013474,0.3512245631657207,0.007932684864373318
B8,14.0,1.25,0.345,6.625e-05,6.624999999999999,0.339412900285387,0.3810310717301781,0.041618171444791074
B8,5.0,0.25,0.345,6.75e-05,6.749999999999999,0.3937986421624943,0.39611037628591006,0.0023117341234157873
B8,7.0,0.25,0.345,6.75e-05,6.749999999999999,0.3686295139296319,0.3867729061120634,0.018143392182431495
B8,10.0,0.25,0.345,6.75e-05,6.749999999999999,0.35011168860121666,0.37042175492998286,0.020310066328766196
B8,12.0,0.25,0.345,6.75e-05,6.749999999999999,0.34381550877285366,0.39548884572955123,0.05167333695669757
B8,14.0,0.25,0.345,6.75e-05,6.749999999999999,0.3398058337404059,0.4064767009913807,0.06667086725097482
B8,5.0,0.8,0.345,6.75e-05,6.749999999999999,0.3937986421624943,0.39384111843056724,4.247626807296623e-05
B8,7.0,0.8,0.345,6.75e-05,6.749999999999999,0.3686295139296319,0.3732684258317905,0.004638911902158593
B8,10.0,0.8,0.345,6.75e-05,6.749999999999999,0.35011168860121666,0.3556465133142838,0.005534824713067155
B8,12.0,0.8,0.345,6.75e-05,6.749999999999999,0.34381550877285366,0.3576368951447015,0.013821386371847821
B8,14.0,0.8,0.345,6.75e-05,6.749999999999999,0.3398058337404059,0.3423621924129478,0.002556358672541892
B8,5.0,1.25,0.345,6.75e-05,6.749999999999999,0.3937986421624943,0.3971736383217892,0.0033749961592949296
B8,7.0,1.25,0.345,6.75e-05,6.749999999999999,0.3686295139296319,0.38514186336191725,0.016512349432285356
