source,E_MeV,spectrum_per_MeV,kind
pp,17.38,0.0,continuum
pp,17.4,0.0,continuum
pp,17.42,0.0,continuum
pp,17.44,0.0,continuum
pp,17.46,0.0,continuum
pp,17.48,0.0,continuum
pp,17.5,0.0,continuum
pp,17.52,0.0,continuum
pp,17.54,0.0,continuum
pp,17.56,0.0,continuum
pp,17.58,0.0,continuum
pp,17.6,0.0,continuum
pp,17.62,0.0,continuum
pp,17.64,0.0,continuum
pp,17.66,0.0,continuum
pp,17.68,0.0,continuum
pp,17.7,0.0,continuum
pp,17.72,0.0,continuum
pp,17.74,0.0,continuum
pp,17.76,0.0,continuum
pp,17.78,0.0,continuum
pp,17.8,0.0,continuum
pp,17.82,0.0,continuum
pp,17.84,0.0,continuum
pp,17.86,0.0,continuum
pp,17.88,0.0,continuum
pp,17.9,0.0,continuum
pp,17.92,0.0,continuum
pp,17.94,0.0,continuum
pp,17.96,0.0,continuum
pp,17.98,0.0,continuum
pp,18.0,0.0,continuum
pp,18.02,0.0,continuum
pp,18.04,0.0,continuum
pp,18.06,0.0,continuum
pp,18.08,0.0,continuum
pp,18.1,0.0,continuum
pp,18.12,0.0,continuum
pp,18.14,0.0,continuum
pp,18.16,0.0,continuum
pp,18.18,0.0,continuum
pp,18.2,0.0,continuum
pp,18.22,0.0,continuum
pp,18.24,0.0,continuum
pp,18.26,0.0,continuum
pp,18.28,0.0,continuum
pp,18.3,0.0,continuum
pp,18.32,0.0,continuum
pp,18.34,0.0,continuum
pp,18.36,0.0,continuum
pp,18.38,0.0,continuum
pp,18.4,0.0,continuum
pp,18.42,0.0,continuum
pp,18.44,0.0,continuum
pp,18.46,0.0,continuum
pp,18.48,0.0,continuum
pp,18.5,0.0,continuum
pp,18.52,0.0,continuum
pp,18.54,0.0,continuum
pp,18.56,0.0,continuum
pp,18.58,0.0,continuum
pp,18.6,0.0,continuum
pp,18.62,0.0,continuum
pp,18.64,0.0,continuum
pp,18.66,0.0,continuum
pp,18.68,0.0,continuum
pp,18.7,0.0,continuum
pp,18.72,0.0,continuum
pp,18.74,0.0,continuum
pp,18.76,0.0,continuum
pp,18.78,0.0,continuum
pp,18.8,0.0,continuum
pep,0.02,0.0,line
pep,0.04,0.0,line
pep,0.06,0.0,line
pep,0.08,0.0,line
pep,0.1,0.0,line
pep,0.12000000000000001,0.0,line
pep,0.13999999999999999,0.0,line
pep,0.16,0.0,line
pep,0.18,0.0,line
pep,0.19999999999999998,0.0,line
pep,0.22,0.0,line
pep,0.24,0.0,line
pep,0.26,0.0,line
pep,0.28,0.0,line
pep,0.30000000000000004,0.0,line
pep,0.32,0.0,line
pep,0.34,0.0,line
pep,0.36000000000000004,0.0,line
pep,0.38,0.0,line
pep,0.4,0.0,line
pep,0.42000000000000004,0.0,line
pep,0.44,0.0,line
pep,0.46,0.0,line
pep,0.48000000000000004,0.0,line
pep,0.5,0.0,line
pep,0.52,0.0,line
pep,0.54,0.0,line
pep,0.56,0.0,line
pep,0.5800000000000001,0.0,line
pep,0.6,0.0,line
pep,0.62,0.0,line
pep,0.64,0.0,line
pep,0.66,0.0,line
pep,0.68,0.0,line
pep,0.7000000000000001,0.0,line
pep,0.7200000000000001,0.0,line
pep,0.74,0.0,line
pep,0.76,0.0,line
pep,0.78,0.0,line
pep,0.8,0.0,line
pep,0.8200000000000001,0.0,line
pep,0.8400000000000001,0.0,line
pep,0.86,0.0,line
pep,0.88,0.0,line
pep,0.9,0.0,line
pep,0.92,0.0,line
pep,0.9400000000000001,0.0,line
pep,0.9600000000000001,0.0,line
pep,0.98,2.72394e-318,line
pep,1.0,3.789791973323042e-291,line
pep,1.02,3.278286684578278e-265,line
pep,1.04,1.7632136001017608e-240,line
pep,1.06,5.896432936591581e-217,line
pep,1.08,1.2260275774253977e-194,line
pep,1.1,1.5850302452421084e-173,line
pep,1.12,1.2740935221940786e-153,line
pep,1.1400000000000001,6.367830587293517e-135,line
pep,1.1600000000000001,1.978828391922333e-117,line
pep,1.18,3.823412928088501e-101,line
pep,1.2,4.593256674951349e-86,line
pep,1.22,3.430967976488805e-72,line
pep,1.24,1.5934522484955715e-59,line
pep,1.26,4.6013776783639966e-48,line
pep,1.28,8.261580682314962e-38,line
pep,1.3,9.222843830622433e-29,line
pep,1.32,6.401665834340176e-21,line
pep,1.34,2.7627881523084097e-14,line
pep,1.36,7.4135907602244856e-09,line
pep,1.3800000000000001,0.00012369042213180215,line
pep,1.4000000000000001,0.12831279754227776,line
pep,1.4200000000000002,8.276187382888718,line
pep,1.44,33.19075224346695,line
pep,1.46,8.276187382888462,line
pep,1.48,0.12831279754226987,line
pep,1.5,0.0001236904221317905,line
pep,1.52,7.413590760223563e-09,line
pep,1.54,2.7627881523079584e-14,line
pep,1.56,6.401665834338902e-21,line
pep,1.58,9.222843830620597e-29,line
pep,1.6,8.261580682312966e-38,line
pep,1.62,4.6013776783627544e-48,line
pep,1.6400000000000001,1.5934522484951187e-59,line
pep,1.6600000000000001,3.430967976487732e-72,line
pep,1.6800000000000002,4.5932566749496516e-86,line
pep,1.7,3.823412928088501e-101,line
pep,1.72,1.9788283919215458e-117,line
pep,1.74,6.367830587290621e-135,line
pep,1.76,1.274093522193499e-153,line
pep,1.78,1.5850302452412972e-173,line
pep,1.8,1.2260275774247009e-194,line
pep,1.82,5.8964329365882294e-217,line
pep,1.84,1.7632136001009592e-240,line
pep,1.86,3.2782866845760416e-265,line
pep,1.8800000000000001,3.789791973321318e-291,line
pep,1.9000000000000001,2.72394e-318,line
pep,1.9200000000000002,0.0,line
pep,1.94,0.0,line
pep,1.96,0.0,line
pep,1.98,0.0,line
pep,2.0,0.0,line
pep,2.02,0.0,line
pep,2.04,0.0,line
pep,2.06,0.0,line
pep,2.08,0.0,line
pep,2.1,0.0,line
pep,2.12,0.0,line
pep,2.14,0.0,line
pep,2.16,0.0,line
pep,2.18,0.0,line
pep,2.2,0.0,line
pep,2.22,0.0,line
pep,2.24,0.0,line
pep,2.2600000000000002,0.0,line
pep,2.2800000000000002,0.0,line
pep,2.3000000000000003,0.0,line
pep,2.3200000000000003,0.0,line
pep,2.34,0.0,line
pep,2.36,0.0,line
pep,2.38,0.0,line
pep,2.4,0.0,line
pep,2.42,0.0,line
pep,2.44,0.0,line
pep,2.46,0.0,line
pep,2.48,0.0,line
pep,2.5,0.0,line
pep,2.52,0.0,line
pep,2.54,0.0,line
pep,2.56,0.0,line
pep,2.58,0.0,line
pep,2.6,0.0,line
pep,2.62,0.0,line
pep,2.64,0.0,line
pep,2.66,0.0,line
pep,2.68,0.0,line
pep,2.7,0.0,line
pep,2.72,0.0,line
pep,2.74,0.0,line
pep,2.7600000000000002,0.0,line
pep,2.7800000000000002,0.0,line
pep,2.8000000000000003,0.0,line
pep,2.8200000000000003,0.0,line
pep,2.84,0.0,line
pep,2.86,0.0,line
pep,2.88,0.0,line
pep,2.9,0.0,line
pep,2.92,0.0,line
pep,2.94,0.0,line
pep,2.96,0.0,line
pep,2.98,0.0,line
pep,3.0,0.0,line
pep,3.02,0.0,line
pep,3.04,0.0,line
pep,3.06,0.0,line
pep,3.08,0.0,line
pep,3.1,0.0,line
pep,3.12,0.0,line
pep,3.14,0.0,line
pep,3.16,0.0,line
pep,3.18,0.0,line
pep,3.2,0.0,line
pep,3.22,0.0,line
pep,3.24,0.0,line
pep,3.2600000000000002,0.0,line
pep,3.2800000000000002,0.0,line
pep,3.3000000000000003,0.0,line
pep,3.3200000000000003,0.0,line
pep,3.3400000000000003,0.0,line
pep,3.36,0.0,line
pep,3.38,0.0,line
pep,3.4,0.0,line
pep,3.42,0.0,line
pep,3.44,0.0,line
pep,3.46,0.0,line
pep,3.48,0.0,line
pep,3.5,0.0,line
pep,3.52,0.0,line
pep,3.54,0.0,line
pep,3.56,0.0,line
pep,3.58,0.0,line
pep,3.6,0.0,line
pep,3.62,0.0,line
pep,3.64,0.0,line
pep,3.66,0.0,line
pep,3.68,0.0,line
pep,3.7,0.0,line
pep,3.72,0.0,line
pep,3.74,0.0,line
pep,3.7600000000000002,0.0,line
pep,3.7800000000000002,0.0,line
pep,3.8000000000000003,0.0,line
pep,3.8200000000000003,0.0,line
pep,3.8400000000000003,0.0,line
pep,3.86,0.0,line
pep,3.88,0.0,line
pep,3.9,0.0,line
pep,3.92,0.0,line
pep,3.94,0.0,line
pep,3.96,0.0,line
pep,3.98,0.0,line
pep,4.0,0.0,line
pep,4.02,0.0,line
pep,4.04,0.0,line
pep,4.06,0.0,line
pep,4.08,0.0,line
pep,4.1,0.0,line
pep,4.119999999999999,0.0,line
pep,4.14,0.0,line
pep,4.159999999999999,0.0,line
pep,4.18,0.0,line
pep,4.199999999999999,0.0,line
pep,4.22,0.0,line
pep,4.239999999999999,0.0,line
pep,4.26,0.0,line
pep,4.279999999999999,0.0,line
pep,4.3,0.0,line
pep,4.319999999999999,0.0,line
pep,4.34,0.0,line
pep,4.359999999999999,0.0,line
pep,4.38,0.0,line
pep,4.3999999999999995,0.0,line
pep,4.42,0.0,line
pep,4.4399999999999995,0.0,line
pep,4.46,0.0,line
pep,4.4799999999999995,0.0,line
pep,4.5,0.0,line
pep,4.52,0.0,line
pep,4.54,0.0,line
pep,4.56,0.0,line
pep,4.58,0.0,line
pep,4.6,0.0,line
pep,4.62,0.0,line
pep,4.64,0.0,line
pep,4.659999999999999,0.0,line
pep,4.68,0.0,line
pep,4.699999999999999,0.0,line
pep,4.72,0.0,line
pep,4.739999999999999,0.0,line
pep,4.76,0.0,line
pep,4.779999999999999,0.0,line
pep,4.8,0.0,line
pep,4.819999999999999,0.0,line
pep,4.84,0.0,line
pep,4.859999999999999,0.0,line
pep,4.88,0.0,line
pep,4.8999999999999995,0.0,line
pep,4.92,0.0,line
pep,4.9399999999999995,0.0,line
pep,4.96,0.0,line
pep,4.9799999999999995,0.0,line
pep,5.0,0.0,line
pep,5.02,0.0,line
pep,5.04,0.0,line
pep,5.06,0.0,line
pep,5.08,0.0,line
pep,5.1,0.0,line
pep,5.12,0.0,line
pep,5.14,0.0,line
pep,5.159999999999999,0.0,line
pep,5.18,0.0,line
pep,5.199999999999999,0.0,line
pep,5.22,0.0,line
pep,5.239999999999999,0.0,line
pep,5.26,0.0,line
pep,5.279999999999999,0.0,line
pep,5.3,0.0,line
pep,5.319999999999999,0.0,line
pep,5.34,0.0,line
pep,5.359999999999999,0.0,line
pep,5.38,0.0,line
pep,5.3999999999999995,0.0,line
pep,5.42,0.0,line
pep,5.4399999999999995,0.0,line
pep,5.46,0.0,line
pep,5.4799999999999995,0.0,line
pep,5.5,0.0,line
pep,5.52,0.0,line
pep,5.54,0.0,line
pep,5.56,0.0,line
pep,5.58,0.0,line
pep,5.6,0.0,line
pep,5.62,0.0,line
pep,5.64,0.0,line
pep,5.659999999999999,0.0,line
pep,5.68,0.0,line
pep,5.699999999999999,0.0,line
pep,5.72,0.0,line
pep,5.739999999999999,0.0,line
pep,5.76,0.0,line
pep,5.779999999999999,0.0,line
pep,5.8,0.0,line
pep,5.819999999999999,0.0,line
pep,5.84,0.0,line
pep,5.859999999999999,0.0,line
pep,5.88,0.0,line
pep,5.8999999999999995,0.0,line
pep,5.92,0.0,line
pep,5.9399999999999995,0.0,line
pep,5.96,0.0,line
pep,5.9799999999999995,0.0,line
pep,6.0,0.0,line
pep,6.02,0.0,line
pep,6.04,0.0,line
pep,6.06,0.0,line
pep,6.08,0.0,line
pep,6.1,0.0,line
pep,6.12,0.0,line
pep,6.14,0.0,line
pep,6.16,0.0,line
pep,6.18,0.0,line
pep,6.199999999999999,0.0,line
pep,6.22,0.0,line
pep,6.239999999999999,0.0,line
pep,6.26,0.0,line
pep,6.279999999999999,0.0,line
pep,6.3,0.0,line
pep,6.319999999999999,0.0,line
pep,6.34,0.0,line
pep,6.359999999999999,0.0,line
pep,6.38,0.0,line
pep,6.3999999999999995,0.0,line
pep,6.42,0.0,line
pep,6.4399999999999995,0.0,line
pep,6.46,0.0,line
pep,6.4799999999999995,0.0,line
pep,6.5,0.0,line
pep,6.52,0.0,line
pep,6.54,0.0,line
pep,6.56,0.0,line
pep,6.58,0.0,line
pep,6.6,0.0,line
pep,6.62,0.0,line
pep,6.64,0.0,line
pep,6.66,0.0,line
pep,6.68,0.0,line
pep,6.699999999999999,0.0,line
pep,6.72,0.0,line
pep,6.739999999999999,0.0,line
pep,6.76,0.0,line
pep,6.779999999999999,0.0,line
pep,6.8,0.0,line
pep,6.819999999999999,0.0,line
pep,6.84,0.0,line
pep,6.859999999999999,0.0,line
pep,6.88,0.0,line
pep,6.8999999999999995,0.0,line
pep,6.92,0.0,line
pep,6.9399999999999995,0.0,line
pep,6.96,0.0,line
pep,6.9799999999999995,0.0,line
pep,7.0,0.0,line
pep,7.02,0.0,line
pep,7.04,0.0,line
pep,7.06,0.0,line
pep,7.08,0.0,line
pep,7.1,0.0,line
pep,7.12,0.0,line
pep,7.14,0.0,line
pep,7.16,0.0,line
pep,7.18,0.0,line
pep,7.199999999999999,0.0,line
pep,7.22,0.0,line
pep,7.239999999999999,0.0,line
pep,7.26,0.0,line
pep,7.279999999999999,0.0,line
pep,7.3,0.0,line
pep,7.319999999999999,0.0,line
pep,7.34,0.0,line
pep,7.359999999999999,0.0,line
pep,7.38,0.0,line
pep,7.3999999999999995,0.0,line
pep,7.42,0.0,line
pep,7.4399999999999995,0.0,line
pep,7.46,0.0,line
pep,7.4799999999999995,0.0,line
pep,7.5,0.0,line
pep,7.52,0.0,line
pep,7.54,0.0,line
pep,7.56,0.0,line
pep,7.58,0.0,line
pep,7.6,0.0,line
pep,7.62,0.0,line
pep,7.64,0.0,line
pep,7.66,0.0,line
pep,7.68,0.0,line
pep,7.699999999999999,0.0,line
pep,7.72,0.0,line
pep,7.739999999999999,0.0,line
pep,7.76,0.0,line
pep,7.779999999999999,0.0,line
pep,7.8,0.0,line
pep,7.819999999999999,0.0,line
pep,7.84,0.0,line
pep,7.859999999999999,0.0,line
pep,7.88,0.0,line
pep,7.8999999999999995,0.0,line
pep,7.92,0.0,line
pep,7.9399999999999995,0.0,line
pep,7.96,0.0,line
pep,7.9799999999999995,0.0,line
pep,8.0,0.0,line
pep,8.02,0.0,line
pep,8.04,0.0,line
pep,8.06,0.0,line
pep,8.08,0.0,line
pep,8.1,0.0,line
pep,8.12,0.0,line
pep,8.14,0.0,line
pep,8.16,0.0,line
pep,8.18,0.0,line
pep,8.2,0.0,line
pep,8.219999999999999,0.0,line
pep,8.24,0.0,line
pep,8.26,0.0,line
pep,8.28,0.0,line
pep,8.299999999999999,0.0,line
pep,8.32,0.0,line
pep,8.34,0.0,line
pep,8.36,0.0,line
pep,8.379999999999999,0.0,line
pep,8.4,0.0,line
pep,8.42,0.0,line
pep,8.44,0.0,line
pep,8.459999999999999,0.0,line
pep,8.48,0.0,line
pep,8.5,0.0,line
pep,8.52,0.0,line
pep,8.54,0.0,line
pep,8.56,0.0,line
pep,8.58,0.0,line
pep,8.6,0.0,line
pep,8.62,0.0,line
pep,8.64,0.0,line
pep,8.66,0.0,line
pep,8.68,0.0,line
pep,8.7,0.0,line
pep,8.72,0.0,line
pep,8.74,0.0,line
pep,8.76,0.0,line
pep,8.78,0.0,line
pep,8.799999999999999,0.0,line
pep,8.82,0.0,line
pep,8.84,0.0,line
pep,8.86,0.0,line
pep,8.879999999999999,0.0,line
pep,8.9,0.0,line
pep,8.92,0.0,line
pep,8.94,0.0,line
pep,8.959999999999999,0.0,line
pep,8.98,0.0,line
pep,9.0,0.0,line
pep,9.02,0.0,line
pep,9.04,0.0,line
pep,9.06,0.0,line
pep,9.08,0.0,line
pep,9.1,0.0,line
pep,9.12,0.0,line
pep,9.14,0.0,line
pep,9.16,0.0,line
pep,9.18,0.0,line
pep,9.2,0.0,line
pep,9.22,0.0,line
pep,9.24,0.0,line
pep,9.26,0.0,line
pep,9.28,0.0,line
pep,9.299999999999999,0.0,line
pep,9.32,0.0,line
pep,9.34,0.0,line
pep,9.36,0.0,line
pep,9.379999999999999,0.0,line
pep,9.4,0.0,line
pep,9.42,0.0,line
pep,9.44,0.0,line
pep,9.459999999999999,0.0,line
pep,9.48,0.0,line
pep,9.5,0.0,line
pep,9.52,0.0,line
pep,9.54,0.0,line
pep,9.56,0.0,line
pep,9.58,0.0,line
pep,9.6,0.0,line
pep,9.62,0.0,line
pep,9.64,0.0,line
pep,9.66,0.0,line
pep,9.68,0.0,line
pep,9.7,0.0,line
pep,9.72,0.0,line
pep,9.74,0.0,line
pep,9.76,0.0,line
pep,9.78,0.0,line
pep,9.799999999999999,0.0,line
pep,9.82,0.0,line
pep,9.84,0.0,line
pep,9.86,0.0,line
pep,9.879999999999999,0.0,line
pep,9.9,0.0,line
pep,9.92,0.0,line
pep,9.94,0.0,line
pep,9.959999999999999,0.0,line
pep,9.98,0.0,line
pep,10.0,0.0,line
pep,10.02,0.0,line
pep,10.04,0.0,line
pep,10.06,0.0,line
pep,10.08,0.0,line
pep,10.1,0.0,line
pep,10.12,0.0,line
pep,10.14,0.0,line
pep,10.16,0.0,line
pep,10.18,0.0,line
pep,10.2,0.0,line
pep,10.22,0.0,line
pep,10.24,0.0,line
pep,10.26,0.0,line
pep,10.28,0.0,line
pep,10.299999999999999,0.0,line
pep,10.32,0.0,line
pep,10.34,0.0,line
pep,10.36,0.0,line
pep,10.379999999999999,0.0,line
pep,10.4,0.0,line
pep,10.42,0.0,line
pep,10.44,0.0,line
pep,10.459999999999999,0.0,line
pep,10.48,0.0,line
pep,10.5,0.0,line
pep,10.52,0.0,line
pep,10.54,0.0,line
pep,10.56,0.0,line
pep,10.58,0.0,line
pep,10.6,0.0,line
pep,10.62,0.0,line
pep,10.64,0.0,line
pep,10.66,0.0,line
pep,10.68,0.0,line
pep,10.7,0.0,line
pep,10.72,0.0,line
pep,10.74,0.0,line
pep,10.76,0.0,line
pep,10.78,0.0,line
pep,10.799999999999999,0.0,line
pep,10.82,0.0,line
pep,10.84,0.0,line
pep,10.86,0.0,line
pep,10.879999999999999,0.0,line
pep,10.9,0.0,line
pep,10.92,0.0,line
pep,10.94,0.0,line
pep,10.959999999999999,0.0,line
pep,10.98,0.0,line
pep,11.0,0.0,line
pep,11.02,0.0,line
pep,11.04,0.0,line
pep,11.06,0.0,line
pep,11.08,0.0,line
pep,11.1,0.0,line
pep,11.12,0.0,line
pep,11.14,0.0,line
pep,11.16,0.0,line
pep,11.18,0.0,line
pep,11.2,0.0,line
pep,11.22,0.0,line
pep,11.24,0.0,line
pep,11.26,0.0,line
pep,11.28,0.0,line
pep,11.299999999999999,0.0,line
pep,11.32,0.0,line
pep,11.34,0.0,line
pep,11.36,0.0,line
pep,11.379999999999999,0.0,line
pep,11.4,0.0,line
pep,11.42,0.0,line
pep,11.44,0.0,line
pep,11.459999999999999,0.0,line
pep,11.48,0.0,line
pep,11.5,0.0,line
pep,11.52,0.0,line
pep,11.54,0.0,line
pep,11.56,0.0,line
pep,11.58,0.0,line
pep,11.6,0.0,line
pep,11.62,0.0,line
pep,11.64,0.0,line
pep,11.66,0.0,line
pep,11.68,0.0,line
pep,11.7,0.0,line
pep,11.72,0.0,line
pep,11.74,0.0,line
pep,11.76,0.0,line
pep,11.78,0.0,line
pep,11.799999999999999,0.0,line
pep,11.82,0.0,line
pep,11.84,0.0,line
pep,11.86,0.0,line
pep,11.879999999999999,0.0,line
pep,11.9,0.0,line
pep,11.92,0.0,line
pep,11.94,0.0,line
pep,11.959999999999999,0.0,line
pep,11.98,0.0,line
pep,12.0,0.0,line
pep,12.02,0.0,line
pep,12.04,0.0,line
pep,12.06,0.0,line
pep,12.08,0.0,line
pep,12.1,0.0,line
pep,12.12,0.0,line
pep,12.14,0.0,line
pep,12.16,0.0,line
pep,12.18,0.0,line
pep,12.2,0.0,line
pep,12.22,0.0,line
pep,12.24,0.0,line
pep,12.26,0.0,line
pep,12.28,0.0,line
pep,12.3,0.0,line
pep,12.32,0.0,line
pep,12.34,0.0,line
pep,12.36,0.0,line
pep,12.379999999999999,0.0,line
pep,12.4,0.0,line
pep,12.42,0.0,line
pep,12.44,0.0,line
pep,12.459999999999999,0.0,line
pep,12.48,0.0,line
pep,12.5,0.0,line
pep,12.52,0.0,line
pep,12.54,0.0,line
pep,12.56,0.0,line
pep,12.58,0.0,line
pep,12.6,0.0,line
pep,12.62,0.0,line
pep,12.64,0.0,line
pep,12.66,0.0,line
pep,12.68,0.0,line
pep,12.7,0.0,line
pep,12.72,0.0,line
pep,12.74,0.0,line
pep,12.76,0.0,line
pep,12.78,0.0,line
pep,12.8,0.0,line
pep,12.82,0.0,line
pep,12.84,0.0,line
pep,12.86,0.0,line
pep,12.879999999999999,0.0,line
pep,12.9,0.0,line
pep,12.92,0.0,line
pep,12.94,0.0,line
pep,12.959999999999999,0.0,line
pep,12.98,0.0,line
pep,13.0,0.0,line
pep,13.02,0.0,line
pep,13.04,0.0,line
pep,13.06,0.0,line
pep,13.08,0.0,line
pep,13.1,0.0,line
pep,13.12,0.0,line
pep,13.14,0.0,line
pep,13.16,0.0,line
pep,13.18,0.0,line
pep,13.2,0.0,line
pep,13.22,0.0,line
pep,13.24,0.0,line
pep,13.26,0.0,line
pep,13.28,0.0,line
pep,13.3,0.0,line
pep,13.32,0.0,line
pep,13.34,0.0,line
pep,13.36,0.0,line
pep,13.379999999999999,0.0,line
pep,13.4,0.0,line
pep,13.42,0.0,line
pep,13.44,0.0,line
pep,13.459999999999999,0.0,line
pep,13.48,0.0,line
pep,13.5,0.0,line
pep,13.52,0.0,line
pep,13.54,0.0,line
pep,13.56,0.0,line
pep,13.58,0.0,line
pep,13.6,0.0,line
pep,13.62,0.0,line
pep,13.64,0.0,line
pep,13.66,0.0,line
pep,13.68,0.0,line
pep,13.7,0.0,line
pep,13.72,0.0,line
pep,13.74,0.0,line
pep,13.76,0.0,line
pep,13.78,0.0,line
pep,13.8,0.0,line
pep,13.82,0.0,line
pep,13.84,0.0,line
pep,13.86,0.0,line
pep,13.879999999999999,0.0,line
pep,13.9,0.0,line
pep,13.92,0.0,line
pep,13.94,0.0,line
pep,13.959999999999999,0.0,line
pep,13.98,0.0,line
pep,14.0,0.0,line
pep,14.02,0.0,line
pep,14.04,0.0,line
pep,14.06,0.0,line
pep,14.08,0.0,line
pep,14.1,0.0,line
pep,14.12,0.0,line
pep,14.14,0.0,line
pep,14.16,0.0,line
pep,14.18,0.0,line
pep,14.2,0.0,line
pep,14.22,0.0,line
pep,14.24,0.0,line
pep,14.26,0.0,line
pep,14.28,0.0,line
pep,14.3,0.0,line
pep,14.32,0.0,line
pep,14.34,0.0,line
pep,14.36,0.0,line
pep,14.379999999999999,0.0,line
pep,14.4,0.0,line
pep,14.42,0.0,line
pep,14.44,0.0,line
pep,14.459999999999999,0.0,line
pep,14.48,0.0,line
pep,14.5,0.0,line
pep,14.52,0.0,line
pep,14.54,0.0,line
pep,14.56,0.0,line
pep,14.58,0.0,line
pep,14.6,0.0,line
pep,14.62,0.0,line
pep,14.64,0.0,line
pep,14.66,0.0,line
pep,14.68,0.0,line
pep,14.7,0.0,line
pep,14.72,0.0,line
pep,14.74,0.0,line
pep,14.76,0.0,line
pep,14.78,0.0,line
pep,14.8,0.0,line
pep,14.82,0.0,line
pep,14.84,0.0,line
pep,14.86,0.0,line
pep,14.879999999999999,0.0,line
pep,14.9,0.0,line
pep,14.92,0.0,line
pep,14.94,0.0,line
pep,14.959999999999999,0.0,line
pep,14.98,0.0,line
pep,15.0,0.0,line
pep,15.02,0.0,line
pep,15.04,0.0,line
pep,15.06,0.0,line
pep,15.08,0.0,line
pep,15.1,0.0,line
pep,15.12,0.0,line
pep,15.14,0.0,line
pep,15.16,0.0,line
pep,15.18,0.0,line
pep,15.2,0.0,line
pep,15.22,0.0,line
pep,15.24,0.0,line
pep,15.26,0.0,line
pep,15.28,0.0,line
pep,15.3,0.0,line
pep,15.32,0.0,line
pep,15.34,0.0,line
pep,15.36,0.0,line
pep,15.379999999999999,0.0,line
pep,15.4,0.0,line
pep,15.42,0.0,line
pep,15.44,0.0,line
pep,15.459999999999999,0.0,line
pep,15.48,0.0,line
pep,15.5,0.0,line
pep,15.52,0.0,line
pep,15.54,0.0,line
pep,15.56,0.0,line
pep,15.58,0.0,line
pep,15.6,0.0,line
pep,15.62,0.0,line
pep,15.64,0.0,line
pep,15.66,0.0,line
pep,15.68,0.0,line
pep,15.7,0.0,line
pep,15.72,0.0,line
pep,15.74,0.0,line
pep,15.76,0.0,line
pep,15.78,0.0,line
pep,15.8,0.0,line
pep,15.82,0.0,line
pep,15.84,0.0,line
pep,15.86,0.0,line
pep,15.88,0.0,line
pep,15.9,0.0,line
pep,15.92,0.0,line
pep,15.94,0.0,line
pep,15.959999999999999,0.0,line
pep,15.98,0.0,line
pep,16.0,0.0,line
pep,16.02,0.0,line
pep,16.04,0.0,line
pep,16.06,0.0,line
pep,16.08,0.0,line
pep,16.1,0.0,line
pep,16.12,0.0,line
pep,16.14,0.0,line
pep,16.16,0.0,line
pep,16.18,0.0,line
pep,16.2,0.0,line
pep,16.22,0.0,line
pep,16.24,0.0,line
pep,16.26,0.0,line
pep,16.28,0.0,line
pep,16.3,0.0,line
pep,16.32,0.0,line
pep,16.34,0.0,line
pep,16.36,0.0,line
pep,16.38,0.0,line
pep,16.4,0.0,line
pep,16.419999999999998,0.0,line
pep,16.44,0.0,line
pep,16.46,0.0,line
pep,16.48,0.0,line
pep,16.5,0.0,line
pep,16.52,0.0,line
pep,16.54,0.0,line
pep,16.56,0.0,line
pep,16.58,0.0,line
pep,16.6,0.0,line
pep,16.62,0.0,line
pep,16.64,0.0,line
pep,16.66,0.0,line
pep,16.68,0.0,line
pep,16.7,0.0,line
pep,16.72,0.0,line
pep,16.74,0.0,line
pep,16.76,0.0,line
pep,16.78,0.0,line
pep,16.8,0.0,line
pep,16.82,0.0,line
pep,16.84,0.0,line
pep,16.86,0.0,line
pep,16.88,0.0,line
pep,16.9,0.0,line
pep,16.919999999999998,0.0,line
pep,16.94,0.0,line
pep,16.96,0.0,line
pep,16.98,0.0,line
pep,17.0,0.0,line
pep,17.02,0.0,line
pep,17.04,0.0,line
pep,17.06,0.0,line
pep,17.08,0.0,line
pep,17.1,0.0,line
pep,17.12,0.0,line
pep,17.14,0.0,line
pep,17.16,0.0,line
pep,17.18,0.0,line
pep,17.2,0.0,line
pep,17.22,0.0,line
pep,17.24,0.0,line
pep,17.26,0.0,line
pep,17.28,0.0,line
pep,17.3,0.0,line
pep,17.32,0.0,line
pep,17.34,0.0,line
pep,17.36,0.0,line
pep,17.38,0.0,line
pep,17.4,0.0,line
pep,17.42,0.0,line
pep,17.44,0.0,line
pep,17.46,0.0,line
pep,17.48,0.0,line
pep,17.5,0.0,line
pep,17.52,0.0,line
pep,17.54,0.0,line
pep,17.56,0.0,line
pep,17.58,0.0,line
pep,17.6,0.0,line
pep,17.62,0.0,line
pep,17.64,0.0,line
pep,17.66,0.0,line
pep,17.68,0.0,line
pep,17.7,0.0,line
pep,17.72,0.0,line
pep,17.74,0.0,line
pep,17.76,0.0,line
pep,17.78,0.0,line
pep,17.8,0.0,line
pep,17.82,0.0,line
pep,17.84,0.0,line
pep,17.86,0.0,line
pep,17.88,0.0,line
pep,17.9,0.0,line
pep,17.92,0.0,line
pep,17.94,0.0,line
pep,17.96,0.0,line
pep,17.98,0.0,line
pep,18.0,0.0,line
pep,18.02,0.0,line
pep,18.04,0.0,line
pep,18.06,0.0,line
pep,18.08,0.0,line
pep,18.1,0.0,line
pep,18.12,0.0,line
pep,18.14,0.0,line
pep,18.16,0.0,line
pep,18.18,0.0,line
pep,18.2,0.0,line
pep,18.22,0.0,line
pep,18.24,0.0,line
pep,18.26,0.0,line
pep,18.28,0.0,line
