source,r_over_Rsun,production_density_norm,shell_fraction_per_Rsun,cumulative_fraction
O15,0.5760000000000001,9.859505575991446e-11,4.272100104887345e-08,0.9999999994535458
O15,0.578,8.399382952847298e-11,3.6647501911626444e-08,0.9999999995329143
O15,0.58,7.151519930618768e-11,3.141923866868876e-08,0.9999999996009811
O15,0.582,6.085665105518354e-11,2.6921257098160384e-08,0.9999999996593215
O15,0.584,5.175787898550458e-11,2.3053850998117533e-08,0.9999999997092966
O15,0.586,4.399502993361799e-11,1.973059428548107e-08,0.9999999997520811
O15,0.588,3.7375713279442825e-11,1.6876619483979995e-08,0.9999999997886883
O15,0.59,3.173467732203287e-11,1.44271127835477e-08,0.999999999819992
O15,0.592,2.6930065475722705e-11,1.2325999324877634e-08,0.9999999998467451
O15,0.594,2.2840176579937026e-11,1.0524795447922776e-08,0.999999999869596
O15,0.596,1.936066321337282e-11,8.981607382591618e-09,0.9999999998891024
O15,0.598,1.640211032355621e-11,7.660258290479442e-09,0.9999999999057443
O15,0.6,1.3887943864964021e-11,6.5295277212572244e-09,0.999999999919934
O15,0.602,1.1752625606313622e-11,5.5624894560600725e-09,0.999999999932026
O15,0.604,9.940095929570182e-12,4.735935399606036e-09,0.9999999999423245
O15,0.606,8.402431396484327e-12,4.029874676837954e-09,0.9999999999510902
O15,0.608,7.098688188669676e-12,3.427098410138626e-09,0.9999999999585472
O15,0.61,5.993906310054496e-12,2.912801818914412e-09,0.9999999999648871
O15,0.612,5.0582527428437674e-12,2.4742563118385665e-09,0.9999999999702741
O15,0.614,4.266284628916302e-12,2.1005251487371707e-09,0.9999999999748489
O15,0.616,3.596316059884942e-12,1.7822170477816513e-09,0.9999999999787317
O15,0.618,3.0298742467236405e-12,1.5112728166410522e-09,0.9999999999820252
O15,0.62,2.551232744276354e-12,1.2807807045232734e-09,0.9999999999848173
O15,0.622,2.147011062633774e-12,1.0848167153862178e-09,0.9999999999871828
O15,0.624,1.8058314375132107e-12,9.183065997348062e-10,0.999999999989186
O15,0.626,1.5180247828334866e-12,7.769066610855973e-10,0.9999999999908812
O15,0.628,1.2753789347132297e-12,6.569008802596819e-10,0.999999999992315
O15,0.63,1.0709232382508077e-12,5.551121822665604e-10,0.9999999999935271
O15,0.632,8.987443451705554e-13,4.688259520859437e-10,0.999999999994551
O15,0.634,7.538287979462586e-13,3.9572415194295346e-10,0.9999999999954156
O15,0.636,6.319285885175322e-13,3.3382860795668236e-10,0.9999999999961451
O15,0.638,5.294464095945279e-13,2.8145222208321183e-10,0.9999999999967604
O15,0.64,4.433377746328014e-13,2.3715702939597684e-10,0.999999999997279
O15,0.642,3.7102757830947057e-13,1.9971816388406734e-10,0.9999999999977158
O15,0.644,3.103390109927568e-13,1.6809292069199996e-10,0.9999999999980836
O15,0.646,2.594330354614049e-13,1.413942113558659e-10,0.9999999999983932
O15,0.648,2.167568882618954e-13,1.188678031210379e-10,0.9999999999986534
O15,0.65,1.810002870421686e-13,9.987281562529159e-11,0.9999999999988721
O15,0.652,1.5105821371311097e-13,8.386501965420209e-11,0.9999999999990559
O15,0.654,1.2599930548477415e-13,7.038254468984772e-11,0.9999999999992101
O15,0.656,1.0503902528286987e-13,5.90336557791682e-11,0.9999999999993395
O15,0.658,8.751690287888675e-14,4.9486306897168e-11,0.999999999999448
O15,0.66,7.287724095819615e-14,4.145921839486681e-11,0.9999999999995389
O15,0.662,6.06527686392281e-14,3.471426111010703e-11,0.9999999999996151
O15,0.664,5.0450800664667456e-14,2.9049959987629503e-11,0.9999999999996788
O15,0.666,4.194152536192179e-14,2.4295956221005603e-11,0.9999999999997321
O15,0.668,3.484810002722765e-14,2.0308289532612614e-11,0.9999999999997767
O15,0.67,2.8938279932653564e-14,1.696538171988964e-11,0.999999999999814
O15,0.672,2.4017347816209437e-14,1.4164619427308633e-11,0.9999999999998451
O15,0.674,1.9922145465860347e-14,1.1819448611775447e-11,0.9999999999998711
O15,0.676,1.6516038687823864e-14,9.856905666180893e-12,0.9999999999998928
O15,0.678,1.3684672281264927e-14,8.215520922693346e-12,0.9999999999999108
O15,0.68,1.1332393247975474e-14,6.843539509827724e-12,0.999999999999926
O15,0.682,9.379238882477762e-15,5.697412490098456e-12,0.9999999999999385
O15,0.684,7.758402075696e-15,4.740518035877863e-12,0.9999999999999489
O15,0.686,6.4140995195105015e-15,3.9420782640748924e-12,0.9999999999999576
O15,0.6880000000000001,5.299779859751883e-15,3.2762423789921222e-12,0.9999999999999648
O15,0.6900000000000001,4.376618502870819e-15,2.7213110828854733e-12,0.9999999999999708
O15,0.6920000000000001,3.612253986389727e-15,2.2590809054210576e-12,0.9999999999999758
O15,0.6940000000000001,2.9797277892811947e-15,1.874290262935749e-12,0.9999999999999799
O15,0.6960000000000001,2.4565953687921255e-15,1.55415176092263e-12,0.9999999999999833
O15,0.6980000000000001,2.0241812216381614e-15,1.287957563019791e-12,0.9999999999999862
O15,0.7000000000000001,1.666955013885207e-15,1.0667466226564872e-12,0.9999999999999886
O15,0.7020000000000001,1.3720094196451233e-15,8.830242573935464e-13,0.9999999999999906
O15,0.704,1.1286233516301785e-15,7.305259822208845e-13,0.9999999999999922
O15,0.706,9.278968399700964e-16,6.040187422189743e-13,0.9999999999999936
O15,0.708,7.624459905389777e-16,4.991337276492438e-13,0.9999999999999947
O15,0.71,6.261482908872934e-16,4.1222584200386017e-13,0.9999999999999956
O15,0.712,5.139300822482832e-16,3.4025564839756366e-13,0.9999999999999963
O15,0.714,4.215893238174238e-16,2.8069026129737707e-13,0.999999999999997
O15,0.716,3.456478778504699e-16,2.3142019557401923e-13,0.9999999999999976
O15,0.718,2.8322847274369905e-16,1.9068964745532515e-13,0.999999999999998
O15,0.72,2.3195228302435696e-16,1.5703807435495594e-13,0.9999999999999983
O15,0.722,1.8985372288816043e-16,1.2925127316545707e-13,0.9999999999999987
O15,0.724,1.5530960290386802e-16,1.063204383579672e-13,0.9999999999999989
O15,0.726,1.2698026413778767e-16,8.740791973660125e-14,0.9999999999999991
O15,0.728,1.0376069409863584e-16,7.181860145506283e-14,0.9999999999999992
O15,0.73,8.473995629535342e-17,5.897599446185267e-14,0.9999999999999993
O15,0.732,6.916753975541393e-17,4.8402278626024244e-14,0.9999999999999994
O15,0.734,5.642546494832277e-17,3.9701652434404524e-14,0.9999999999999996
O15,0.736,4.600517527389622e-17,3.2546450771191304e-14,0.9999999999999997
O15,0.738,3.7488404577454246e-17,2.6665577807218698e-14,0.9999999999999998
O15,0.74,3.053134607808654e-17,2.1834874916879547e-14,0.9999999999999998
O15,0.742,2.485156088346006e-17,1.786910491043984e-14,0.9999999999999998
O15,0.744,2.0217158486953322e-17,1.461528550454604e-14,0.9999999999999998
O15,0.746,1.6437860305900977e-17,1.1947148369159583e-14,0.9999999999999998
O15,0.748,1.3357622950991474e-17,9.760536569005444e-15,0.9999999999999998
O15,0.75,1.0848552640429378e-17,7.96958384934865e-15,0.9999999999999998
O15,0.752,8.805887772191552e-18,6.5035449198867676e-15,0.9999999999999998
O15,0.754,7.14386464063416e-18,5.304167445130584e-15,0.9999999999999998
O15,0.756,5.792312885394789e-18,4.3235145126414975e-15,0.9999999999999998
O15,0.758,4.693853543317867e-18,3.522161477451316e-15,0.9999999999999998
O15,0.76,3.8015944193905075e-18,2.8677037407330346e-15,0.9999999999999998
O15,0.762,3.077235638152493e-18,2.333522608708311e-15,0.9999999999999998
O15,0.764,2.489513299811541e-18,1.8977652270676002e-15,0.9999999999999998
O15,0.766,2.0129216611820853e-18,1.5425019774572683e-15,0.9999999999999998
O15,0.768,1.6266646214532314e-18,1.2530308919972761e-15,0.9999999999999998
O15,0.77,1.3137958763896012e-18,1.0173037879324061e-15,0.9999999999999998
O15,0.772,1.0605142119537647e-18,8.254531142817196e-16,0.9999999999999998
O15,0.774,8.555862896902864e-19,6.694020758971245e-16,0.9999999999999998
O15,0.776,6.898741399592551e-19,5.425435752946542e-16,0.9999999999999998
O15,0.778,5.559485987934957e-19,4.3947598762612567e-16,0.9999999999999998
O15,0.78,4.477732441718238e-19,3.557858418823235e-16,0.9999999999999998
O15,0.782,3.6044612791547775e-19,2.8786919109500104e-16,0.9999999999999998
O15,0.784,2.8998885999446696e-19,2.327848738744856e-16,0.9999999999999998
O15,0.786,2.331744656246092e-19,1.8813404753996924e-16,0.9999999999999998
O15,0.788,1.8738697089816292e-19,1.5196134986807747e-16,0.9999999999999998
O15,0.79,1.5050693684155204e-19,1.2267385592508432e-16,0.9999999999999998
O15,0.792,1.2081820198999622e-19,9.897466678743224e-17,0.9999999999999998
O15,0.794,9.69319489516198e-20,7.98085217371622e-17,0.9999999999999998
O15,0.796,7.772491340033212e-20,6.431728436600843e-17,0.9999999999999998
O15,0.798,6.228913128535621e-20,5.18035322773829e-17,0.9999999999999998
O15,0.8,4.989109392794983e-20,4.170079334215114e-17,0.9999999999999998
O15,0.802,3.993856939250919e-20,3.3549230056293935e-17,0.9999999999999998
O15,0.804,3.195366717748297e-20,2.697578687054674e-17,0.9999999999999998
O15,0.806,2.5550984335626457e-20,2.167799122545374e-17,0.9999999999999998
O15,0.808,2.0419884879729016e-20,1.741074391399975e-17,0.9999999999999998
O15,0.81,1.6310139226701626e-20,1.3975553686714053e-17,0.9999999999999998
O15,0.812,1.3020293452190971e-20,1.1211769169350583e-17,0.9999999999999998
O15,0.8140000000000001,1.0388255007373041e-20,8.989441874384363e-18,0.9999999999999998
O15,0.8160000000000001,8.2836770076828e-21,7.203520412102986e-18,0.9999999999999998
O15,0.8180000000000001,6.601801117742426e-21,5.769130474392651e-18,0.9999999999999998
O15,0.8200000000000001,5.258482612549051e-21,4.6177398655223224e-18,0.9999999999999998
O15,0.8220000000000001,4.186173006145941e-21,3.694044516881356e-18,0.9999999999999998
O15,0.8240000000000001,3.3306778497607245e-21,2.953441473039443e-18,0.9999999999999998
O15,0.8260000000000001,2.6485416694291867e-21,2.359979451453028e-18,0.9999999999999998
O15,0.8280000000000001,2.104939978339706e-21,1.884697727908961e-18,0.9999999999999998
O15,0.8300000000000001,1.6719810403542432e-21,1.504280583833168e-18,0.9999999999999998
O15,0.8320000000000001,1.3273385428480638e-21,1.1999680281795377e-18,0.9999999999999998
O15,0.834,1.0531513477440116e-21,9.566745174289794e-19,0.9999999999999998
O15,0.836,8.351386737530392e-22,7.622763876939361e-19,0.9999999999999998
O15,0.838,6.618889465527708e-22,6.070360490804018e-19,0.9999999999999998
O15,0.84,5.242885663363464e-22,4.83136974903584e-19,0.9999999999999998
O15,0.842,4.1506333404612593e-22,3.8430839378353437e-19,0.9999999999999998
O15,0.844,3.2841053409189133e-22,3.055225633855822e-19,0.9999999999999998
O15,0.846,2.597039249246847e-22,2.4275073644324035e-19,0.9999999999999998
O15,0.848,2.0525732873536554e-22,1.9276655852770384e-19,0.9999999999999998
O15,0.85,1.621352917151293e-22,1.5298777397872198e-19,0.9999999999999998
O15,0.852,1.2800153190516281e-22,1.2134885242179477e-19,0.9999999999999998
O15,0.854,1.009977043537995e-22,9.619855770029459e-20,0.9999999999999998
O15,0.856,7.964647564963245e-23,7.621762457207808e-20,0.9999999999999998
O15,0.858,6.277407889747181e-23,6.035263573146525e-20,0.9999999999999998
O15,0.86,4.9448470173055056e-23,4.7762943062151594e-20,0.9999999999999998
O15,0.862,3.8929972455358745e-23,3.777808547834197e-20,0.9999999999999998
O15,0.864,3.06319086457743e-23,2.986364813552465e-20,0.9999999999999998
O15,0.866,2.4089220398846596e-23,2.3593906063827875e-20,0.9999999999999998
O15,0.868,1.8933467451615282e-23,1.8629917195464703e-20,0.9999999999999998
O15,0.87,1.4872921816512705e-23,1.470198979757287e-20,0.9999999999999998
O15,0.872,1.1676727839381582e-23,1.1595659245185632e-20,0.9999999999999998
O15,0.874,9.162305025905954e-24,9.140478428516524e-21,0.9999999999999998
O15,0.876,7.185335635902097e-24,7.201062636818489e-21,0.9999999999999998
O15,0.878,5.631811341805664e-24,5.6699397856318925e-21,0.9999999999999998
O15,0.88,4.41171919699597e-24,4.461845451769165e-21,0.9999999999999998
O15,0.882,3.454031957013841e-24,3.509173479137447e-21,0.9999999999999998
O15,0.884,2.7027356238098033e-24,2.758350260197412e-21,0.9999999999999998
O15,0.886,2.1136813032168653e-24,2.1669468858577915e-21,0.9999999999999998
O15,0.888,1.6520917823142601e-24,1.701380376388175e-21,0.9999999999999998
O15,0.89,1.2905878179460566e-24,1.33508492320157e-21,0.9999999999999998
O15,0.892,1.0076267238372794e-24,1.0470579117299387e-21,0.9999999999999998
O15,0.894,7.8626785029845e-25,8.207046093921316e-22,0.9999999999999998
O15,0.896,6.131970889812275e-25,6.429207173873114e-22,0.9999999999999998
O15,0.898,4.779565042515353e-25,5.033642481976325e-22,0.9999999999999998
O15,0.9,3.7233631217504573e-25,3.938780041982746e-22,0.9999999999999998
O15,0.902,2.8989527383762366e-25,3.0803178109870795e-22,0.9999999999999998
O15,0.904,2.2558260242236758e-25,2.407596927138617e-22,0.9999999999999998
O15,0.906,1.7544007135665356e-25,1.8807302396803454e-22,0.9999999999999998
O15,0.908,1.3636744806729736e-25,1.4683301863141041e-22,0.9999999999999998
O15,0.91,1.0593789926012262e-25,1.1457119902257997e-22,0.9999999999999998
O15,0.912,8.225280651606627e-26,8.934735878437351e-23,0.9999999999999998
O15,0.914,6.382764474582553e-26,6.963739673731127e-23,0.9999999999999998
O15,0.916,4.9502329697418425e-26,5.424477379797282e-23,0.9999999999999998
O15,0.918,3.837082905344506e-26,4.223065934143641e-23,0.9999999999999998
O15,0.92,2.9725930124206747e-26,3.285885486168884e-23,0.9999999999999998
O15,0.922,2.3015925738509544e-26,2.5552394659250556e-23,0.9999999999999998
O15,0.924,1.7810666347570674e-26,1.9859368171193405e-23,0.9999999999999998
O15,0.926,1.377496847396211e-26,1.54260204861176e-23,0.9999999999999998
O15,0.928,1.0647797533420265e-26,1.1975593717485737e-23,0.9999999999999998
O15,0.93,8.225980595143787e-27,9.291693908671877e-24,0.9999999999999998
O15,0.932,6.351470746625491e-27,7.205223282784576e-24,0.9999999999999998
O15,0.934,4.9013943852912214e-27,5.584119688225589e-24,0.9999999999999998
O15,0.936,3.780277844776045e-27,4.325304980600306e-24,0.9999999999999998
O15,0.9380000000000001,2.9139796757613617e-27,3.348370537957081e-24,0.9999999999999998
O15,0.9400000000000001,2.2449570727190107e-27,2.5906280589178734e-24,0.9999999999999998
O15,0.9420000000000001,1.728575244037252e-27,2.0032327484157404e-24,0.9999999999999998
O15,0.9440000000000001,1.3302316052977386e-27,1.5481483261982795e-24,0.9999999999999998
O15,0.9460000000000001,1.0231161983508214e-27,1.195772469273525e-24,0.9999999999999998
O15,0.9480000000000001,7.864685935766307e-28,9.230800734255437e-25,0.9999999999999998
O15,0.9500000000000001,6.042219991760743e-28,7.121722723893561e-25,0.9999999999999998
O15,0.9520000000000001,4.639491761389142e-28,5.491432143277211e-25,0.9999999999999998
O15,0.9540000000000001,3.560434556451015e-28,4.231955318876751e-25,0.9999999999999998
O15,0.9560000000000001,2.730827907535451e-28,3.2595033658425576e-25,0.9999999999999998
O15,0.9580000000000001,2.0933622234379517e-28,2.509092762276521e-25,0.9999999999999998
O15,0.96,1.603810890548638e-28,1.9303539166463834e-25,0.9999999999999998
O15,0.962,1.2280630344449822e-28,1.4842673011134764e-25,0.9999999999999998
O15,0.964,9.39824765656086e-29,1.1406233810781613e-25,0.9999999999999998
O15,0.966,7.188393394953094e-29,8.760469987948544e-26,0.9999999999999998
O15,0.968,5.495098899134157e-29,6.724616851555368e-26,0.9999999999999998
O15,0.97,4.198342980749479e-29,5.15896641311533e-26,0.9999999999999998
O15,0.972,3.205819323395001e-29,3.955604743493324e-26,0.9999999999999998
O15,0.974,2.44657703489835e-29,3.031224660310912e-26,0.9999999999999998
O15,0.976,1.8661109991223937e-29,2.3215520484129198e-26,0.9999999999999998
O15,0.978,1.4225737013624792e-29,1.777026082239518e-26,0.9999999999999998
O15,0.98,1.0838540485385877e-29,1.3594532346444043e-26,0.9999999999999998
O15,0.982,8.253260590660895e-30,1.0394170830417736e-26,0.9999999999999998
O15,0.984,6.281148147605843e-30,7.94274373216635e-27,0.9999999999999998
O15,0.986,4.777616006647119e-30,6.06605561636496e-27,0.9999999999999998
O15,0.988,3.63196931446769e-30,4.6301746899091856e-27,0.9999999999999998
O15,0.99,2.759509067522042e-30,3.532185728695945e-27,0.9999999999999998
O15,0.992,2.095464007289886e-30,2.6930527904078645e-27,0.9999999999999998
O15,0.994,1.5903302176259267e-30,2.0521135907090502e-27,0.9999999999999998
O15,0.996,1.2062939277811313e-30,1.5628350237419342e-27,0.9999999999999998
O15,0.998,9.14487340232619e-31,1.1895428668886137e-27,0.9999999999999998
O15,1.0,6.928847118330096e-31,9.049035579066502e-28,0.9999999999999998
F17,0.0,1.0,0.0,0.0
F17,0.002,0.9996000799893344,0.00902342324549578,9.023423245495781e-06
F17,0.004,0.9984012793176064,0.03605040652747183,5.409725301846339e-05
F17,0.006,0.9964064722309933,0.08095134997617019,0.00017109900952210543
F17,0.008,0.993620436379149,0.14351111685255472,0.0003955614763508303
F17,0.01,0.9900498337491681,0.22343032135778737,0.0007625029145611724
F17,0.012,0.985703184122443,0.32032711811620124,0.001306260354035161
F17,0.014,0.9805908312024284,0.43373948002648743,0.00206032695217785
F17,0.016,0.9747249016017939,0.5631279475797439,0.0030571943797840814
F17,0.018000000000000002,0.9681192569165628,0.7078788292980772,0.004328201156661903
F17,0.02,0.9607894391523232,0.8673078296838903,0.00590338781564387
F17,0.022,0.952752609803211,1.0406640780162923,0.007811359723344051
F17,0.024,0.9440274829178357,1.2271345285133957,0.01007915832987374
F17,0.026000000000000002,0.9346342525174487,1.4258486998214663,0.012732141558208605
F17,0.028,0.9245945147602107,1.635883719515011,0.01579387397754508
F17,0.03,0.9139311852712282,1.856269637314133,0.01928602733437422
F17,0.032,0.9026684120809421,2.0859949690620354,0.023228291940750392
F17,0.034,0.8908314846343088,2.3240124321683258,0.027638299341980758
F17,0.036000000000000004,0.8784467393499313,2.5692448322214716,0.03253155660637056
F17,0.038,0.865541462221766,2.8205910598117003,0.03792139249840372
F17,0.04,0.8521437889662113,3.0769321562857845,0.04381891571450121
F17,0.042,0.8382826032242335,3.3371374071761357,0.05023298527796313
F17,0.044,0.8239874333317032,3.6000704224038254,0.05717019310754307
F17,0.046,0.8092883481713321,3.864595163040606,0.0646348586929875
F17,0.048,0.7942158526165467,4.129581875417907,0.07262903573144602
F17,0.05,0.7788007830714049,4.393912894677224,0.08115253050154116
F17,0.052000000000000005,0.763074203601336,4.656488281449769,0.09020293167766816
F17,0.054,0.7470673031371957,4.916231257214693,0.0997756512163326
F17,0.056,0.7308112942200039,5.17209340599323,0.10986397587954053
F17,0.058,0.7143373137359575,5.4230596123675525,0.12045912889790132
F17,0.06,0.697676326071031,5.668152708342867,0.1315503412186117
F17,0.062,0.6808590290919248,5.9064378042729055,0.14312493173122748
F17,0.064,0.6639157633354735,6.137026281914882,0.1551683958174153
F17,0.066,0.6468764247621298,6.359079430641931,0.16766450152997212
F17,0.068,0.629770381401003,6.571811710890001,0.18059539267150407
F17,0.07,0.612626394184416,6.774493632023276,0.19394169801441735
F17,0.07200000000000001,0.5954725422392697,6.966454234938337,0.20768264588137897
F17,0.074,0.5783361528709442,7.147083172864196,0.2217961832891814
F17,0.076,0.561243736443235,7.315832386924994,0.23625909884897062
F17,0.078,0.5442209263252075,7.472217376087977,0.25104714861198363
F17,0.08,0.5272924240430487,7.6158180640956035,0.26613518405216724
F17,0.082,0.5104819497422893,7.746279268853309,0.28149728138511615
F17,0.084,0.4938121980333462,7.863310782491069,0.29710687143646053
F17,0.08600000000000001,0.4773047992614458,7.966687072916821,0.3129368692918684
F17,0.088,0.46098028621083365,8.05624662011466,0.3289598029848998
F17,0.09,0.4448580662229412,8.131890902693875,0.34514794050770836
F17,0.092,0.4289563986790731,8.193583052252263,0.3614734144626545
F17,0.094,0.4132923777703442,8.241346194967148,0.3779083437098739
F17,0.096,0.3978819204512047,8.27526150146015,0.39442495140630124
F17,0.098,0.3827397594480691,8.295465967390545,0.4109956788751519
F17,0.1,0.36787944117144233,8.302149948411895,0.42759329479095437
F17,0.10200000000000001,0.3533133283586014,8.295554474075473,0.44419099921344174
F17,0.10400000000000001,0.3390526072544422,8.275968365981527,0.46076252205349877
F17,0.106,0.3251072991205959,8.243725185968161,0.47728221560544837
F17,0.108,0.31148627584740723,8.19920004039153,0.4937251408318081
F17,0.11,0.29819727942988744,8.142806266596509,0.5100671471387961
F17,0.112,0.28524694505730525,8.074992027512204,0.5262849454329048
F17,0.114,0.27264082755667696,7.996236839941177,0.5423561743003582
F17,0.116,0.260383430923029,7.907048061556668,0.558259459201856
F17,0.11800000000000001,0.24847824066390423,7.807957360890709,0.5739744646243035
F17,0.12,0.23692775868212176,7.699517193701926,0.589481939178896
F17,0.122,0.2257335404192169,7.5822973080696014,0.6047637536806676
F17,0.124,0.21489623398220536,7.456881299385724,0.6198029322881229
F17,0.126,0.20441562097826396,7.323863235125584,0.6345836768226342
F17,0.128,0.19429065878548815,7.183844367886172,0.649091384425646
F17,0.13,0.18451952399298924,7.037429953707153,0.6633126587472393
F17,0.132,0.17509965675011335,6.88522619114806,0.6772353148920945
F17,0.134,0.16602780577238663,6.727837295004172,0.6908483783782468
F17,0.136,0.15730007376080368,6.565862716918583,0.7041420783901695
F17,0.138,0.1489119630011477,6.3998945235049245,0.717107835630593
F17,0.14,0.14085842092104495,6.23051494094929,0.7297382450950473
F17,0.14200000000000002,0.13313388539428175,6.058294073425555,0.7420270541094222
F17,0.14400000000000002,0.12573232959442784,5.883787801049014,0.7539691359838967
F17,0.146,0.11864730621288819,5.707535861521827,0.7655604596464674
F17,0.148,0.11187199087002823,5.53006011810171,0.7767980556260909
F17,0.15,0.10539922456186439,5.351863015063323,0.787679978759256
F17,0.152,0.09922155499886329,5.173426220428999,0.7982052679947483
F17,0.154,0.0933312767075526,4.995209454430662,0.808373903669608
F17,0.156,0.08772046977979248,4.817649500934345,0.818186762624973
F17,0.158,0.08238103716860379,4.641159397919135,0.8276455715238266
F17,0.16,0.07730474044329978,4.466127802058003,0.8367528587238037
F17,0.162,0.07248323393023653,4.292918521502381,0.8455119050473641
F17,0.164,0.06790809717870945,4.121870210128098,0.8539266937789945
F17,0.166,0.06357086570430451,3.953296215758445,0.8620018602048811
F17,0.168,0.05946305997430319,3.787484574241131,0.8697426409948807
F17,0.17,0.055576212611483086,3.6246981407189938,0.8771548237098409
F17,0.17200000000000001,0.051901893803805395,3.4651748489978136,0.8842446966995577
F17,0.17400000000000002,0.04843173491799419,3.3091280895760984,0.8910189996381317
F17,0.176,0.04515745032486093,3.1567471966579452,0.8974848749243657
F17,0.178,0.04207085745338234,3.0081980343171653,0.9036498201553408
F17,0.18,0.0391638950989871,2.863623671914318,0.9095216418615722
F17,0.182,0.036428640019229054,2.7231451388829786,0.9151084106723696
F17,0.184,0.03385732185702315,2.586862249092159,0.9204184180603447
F17,0.186,0.031442336437891315,2.4548544851524574,0.9254601347945893
F17,0.188,0.029176257493216968,2.3271819332580876,0.9302421712129999
F17,0.19,0.027051846866350416,2.203886259439333,0.9347732394056973
F17,0.192,0.025062063262558762,2.0849917184336677,0.9390621173835704
F17,0.194,0.023200069607293473,1.9705061867625289,0.9431176152887666
F17,0.196,0.021459239080080406,1.8604222120180072,0.9469485436875471
F17,0.198,0.019833159893548502,1.7547180708133958,0.9505636839703785
F17,0.2,0.01831563888873418,1.653358828327364,0.9539717608695193
F17,0.202,0.01690070401886112,1.556297392867625,0.9571814170907142
F17,0.20400000000000001,0.0155826057943345,1.4634755593906705,0.9602011900429726
F17,0.20600000000000002,0.01435581776173962,1.3748250364339833,0.9630394906387972
F17,0.20800000000000002,0.013215036089234836,1.2902684514410714,0.9657045841266723
F17,0.21,0.012155178329914957,1.2097203299829649,0.9682045729080963
F17,0.212,0.011171381433530842,1.1330880448979876,0.9705473812829772
F17,0.214,0.010258999075423702,1.060272731880901,0.9727407420597561
F17,0.216,0.009413598369701648,0.9911701685489185,0.9747921849601859
F17,0.218,0.008630956031593789,0.9256716144928918,0.9767090267432278
F17,0.22,0.007907054051593448,0.8636646102838893,0.9784983629680045
F17,0.222,0.007238074941486137,0.8050337338463508,0.9801670613121347
F17,0.224,0.006620396609680057,0.7496613130267937,0.9817217563590078
F17,0.226,0.006050586920450516,0.6974280935800895,0.9831688457656147
F17,0.228,0.005525397988803932,0.648213862162316,0.9845144877213571
F17,0.23,0.005041760259690983,0.6018980242591837,0.9857645996077786
F17,0.232,0.004596776417277874,0.5583601372913901,0.9869248577693291
F17,0.234,0.004187715166944905,0.517480399422729,0.9880006983060433
F17,0.23600000000000002,0.003812004929644161,0.47914009485323167,0.9889973188003193
F17,0.23800000000000002,0.003467227485234994,0.4432219966084078,0.989919680891781
F17,0.24,0.0031511115984444414,0.40961072803711646,0.9907725136164265
F17,0.242,0.0028615266581875835,0.3781930844055153,0.9915603174288691
F17,0.244,0.0025964763581439957,0.34885831612368734,0.9922873688293983
F17,0.246,0.002354092443734227,0.32149837526599623,0.992957725520788
F17,0.248,0.0021326285479854796,0.29600812714709357,0.9935752320232011
F17,0.25,0.0019304541362277093,0.2722855287940887,0.9941435256791422
F17,0.252,0.0017460485771277545,0.2502317762130138,0.9946660429841493
F17,0.254,0.001577995355256077,0.22975142238584131,0.9951460261827482
F17,0.256,0.0014249764381924648,0.21075246795434796,0.9955865300730884
F17,0.258,0.0012857668091172407,0.19314642655063927,0.9959904289675934
F17,0.26,0.0011592291739045903,0.17684836672258752,0.9963604237608666
F17,0.262,0.0010443088499356792,0.1617769323773634,0.9966990490599666
F17,0.264,0.0009400288421806862,0.14785434362909697,0.9970086803359731
F17,0.266,0.0008454851105595821,0.13500637988896846,0.9972915410594911
F17,0.268,0.0007598420311792391,0.12316234697910199,0.9975497097863593
F17,0.27,0.000682328052756376,0.11225502998687978,0.9977851271633252
F17,0.272,0.0006122315483683621,0.1022206335050005,0.9979996028268171
F17,0.274,0.0005488968616229591,0.09299871082601631,0.9981948221711481
F17,0.276,0.0004917205453989815,0.08453208357933048,0.9983723529655534
F17,0.278,0.00044014779047779173,0.07676675321483213,0.9985336518023475
F17,0.28,0.0003936690406550776,0.06965180565144842,0.9986800703612139
F17,0.28200000000000003,0.0003518167902881352,0.06313931032185746,0.9988128614771872
F17,0.28400000000000003,0.00031416255969013765,0.05718421475723599,0.9989331850022662
F17,0.28600000000000003,0.00028031404332390706,0.051744235768978686,0.9990421134527925
F17,0.28800000000000003,0.00024991242536772203,0.04677974819848852,0.99914063743676
F17,0.29,0.00022262985691888978,0.04225367212198677,0.9992296708570805
F17,0.292,0.00019816708886150693,0.03813135931534778,0.9993100558885178
F17,0.294,0.0001762512542473849,0.03438047970466241,0.9993825677275379
F17,0.296,0.00015663379391802623,0.030970908451942187,0.9994479191156944
F17,0.298,0.00013908851902558352,0.027874614252411,0.9995067646383987
F17,0.3,0.00012340980408667978,0.025065549350414655,0.9995597048020015
F17,0.302,0.00010941090422000936,0.022519541715309045,0.9996072898930672
F17,0.304,9.69223902720603e-05,0.020214189756887952,0.9996500236245395
F17,0.306,8.579069562068908e-05,0.018128759902064293,0.9996883665741985
F17,0.308,7.58767685594688e-05,0.016244087300660893,0.9997227394214012
F17,0.31,6.705482430281124e-05,0.014542479878295387,0.9997535259885801
F17,0.312,5.921119080918765e-05,0.013007625908420483,0.9997810760943668
F17,0.314,5.224324279396018e-05,0.011624505233536553,0.9998057082255088
F17,0.316,4.605841849126604e-05,0.010379304227332528,0.9998277120349697
F17,0.318,4.057331392320203e-05,0.009259334554913828,0.999847350673752
F17,0.32,3.571284964163527e-05,0.008252955757206666,0.9998648629640641
